Name,Own_House,Country,Zip_Code,Year,Time,Longitude,Latitude
Jose White,True,Antarctica (the territory South of 60 deg S),93456,1988,,-160.877942,83.6362765
Theresa Taylor,False,Afghanistan,33079,1997,,108.372736,33.4405145
Jordan Booth,False,Malaysia,58085,2008,,0.291859,-59.4305815
Lawrence Oliver,False,Botswana,85597,1972,,-160.878059,-89.2928525
Jennifer Dawson,True,Saint Helena,11471,2018,,-86.671579,-39.134596
Kathryn Baxter,True,Cuba,57210,2000,,177.603569,67.841552
William Gonzalez,False,Benin,03202,1981,,-51.348516,41.9815005
Amy Klein,False,Peru,37187,2001,,108.341501,75.486823
Heather Jordan,False,Cuba,21512,1982,,123.514070,-10.486556
Vincent Fisher,True,Madagascar,11638,2019,,48.736298,-41.9202495
Keith Mendoza,True,Angola,66516,1994,,-116.040455,-43.9068945
Kathy Ramos,False,Mauritius,08848,2019,,-46.871979,-27.2904425
April Summers,False,Finland,81055,1990,,26.764677,73.591716
Paula Leach,True,Ireland,41196,1984,,-173.688033,55.119206
Mr. Ronald Harding,False,Falkland Islands (Malvinas),49698,1975,,145.861713,-42.0529025
Jennifer Thompson,True,Samoa,85568,2016,,-144.076098,61.2297855
Donna Taylor,False,France,26091,2005,,-160.674192,-5.612610
Daniel Cochran,True,Myanmar,23339,2005,,74.144250,77.5008465
Leslie Smith,False,Netherlands Antilles,49354,1972,,44.748058,48.6063175
Samuel Adams,False,Malaysia,98622,1996,,-42.470674,-21.3631865
Thomas Ramirez,False,Samoa,92911,1971,,-24.071473,-80.323265
Brandy Alexander,True,Cyprus,36338,1989,,172.522714,46.6853925
Sarah Martin,True,British Indian Ocean Territory (Chagos Archipelago),03929,1996,,-41.397594,-25.473981
Teresa Norton,False,Mozambique,48839,1995,,128.406511,11.6834415
Katherine Rivas,True,Brazil,66965,1979,,-8.272770,39.3662455
Jeremy Cooper,False,Uruguay,43225,1989,,16.533804,37.497062
Donna Glover,True,Liberia,13520,1995,,48.029868,47.7044485
Shane Martinez,False,Barbados,87680,1996,,38.770526,55.100824
Julie Nguyen,True,United States of America,72243,1994,,63.853912,86.5466295
Brianna Cox,False,Bahrain,82666,1973,,32.066592,-21.0379945
Denise Buchanan,True,Uzbekistan,26241,1998,,128.262662,79.989290
Shawn Harper,False,Uruguay,71810,1983,,-104.201263,-83.701675
Lisa Stevens,True,Finland,63824,1997,,86.166943,-11.9009015
Ashley Shepherd,True,Liberia,27965,1984,,-80.440834,-32.5357195
Brenda Mack,True,Congo,95170,2001,,-176.313755,85.373593
Patricia Clark,True,Aruba,71392,1976,,176.874596,41.237576
Joseph Chung,True,Bouvet Island (Bouvetoya),13327,1987,,43.852865,-82.5618115
Angela Scott,True,Venezuela,27365,1973,,-160.825874,-89.4325545
Benjamin Bell,False,Kuwait,43013,2011,,47.698047,-58.7100765
Jose Walls,True,Ethiopia,81562,1980,,74.258070,20.787910
Melissa King,True,Tokelau,97833,1975,,110.868053,83.320366
Julie Thomas,False,Kazakhstan,55870,1982,,56.624120,-43.0000765
Haley Harrison,True,Congo,66319,1977,,-114.433320,-7.895092
Rodney Bell,False,South Georgia and the South Sandwich Islands,94153,1986,,96.619991,-43.9521475
Meghan Pham,False,Holy See (Vatican City State),39933,1996,,27.752100,88.447135
Hannah Andrade,True,Liechtenstein,46901,1977,,57.750415,30.670314
Claire Cannon,True,Malaysia,71236,2003,,-162.841688,23.090109
Jack Quinn,True,Micronesia,42180,1980,,145.489693,34.4658475
Wendy Brown,False,Namibia,76040,1990,,-30.379057,10.1388285
Melanie Garner,True,Montenegro,28659,2015,,105.707029,-43.6528205
William Shelton,True,Iran,82183,1979,,-129.819424,-89.8936845
Paul Shaw,False,Cocos (Keeling) Islands,69463,2001,,13.699590,68.435425
Leah Black,False,Uganda,24132,1985,,39.587595,-5.7672775
Jack Todd MD,False,Taiwan,82608,1994,,144.696768,-8.948973
Megan Nguyen,True,Burundi,61706,2010,,135.696842,72.819346
Amanda Dorsey,True,Seychelles,65538,2009,,125.711144,49.3721645
Jacob Lawrence,False,Palau,85651,1986,,-59.589764,-3.437761
Peter Clark,False,Congo,96102,1970,,-30.709451,-32.9017725
Allison Gonzales,False,Jersey,74502,1977,,-86.973289,68.8384065
Zachary Gonzalez,False,French Guiana,96900,2012,,-27.201316,11.094948
Brian Jackson,True,Singapore,98887,2009,,36.504829,-76.142789
Amber Franklin,True,Western Sahara,55849,1973,,-35.622952,-24.0662665
Thomas Odonnell,True,Liberia,12653,2020,,-51.959304,68.953702
Mary Daniels,False,Bangladesh,72834,1982,,168.767061,-67.899146
Elizabeth Jimenez,False,Gabon,54313,2009,,-0.607574,-37.1549095
Mr. Roger Brown,True,Maldives,38865,1978,,-175.981241,-77.816686
Crystal Perez,True,Bahamas,29431,1990,,97.288172,48.315697
James Hill,False,French Southern Territories,54562,1991,,-134.117400,23.4161855
Tanya Nguyen,True,Spain,71541,1982,,132.326945,-1.586431
Joanne Smith,False,Saudi Arabia,72715,2000,,-153.779285,15.656938
Casey Duran,True,Gambia,41233,1970,,14.722707,51.7566415
Erin Jackson,False,Saint Barthelemy,94779,2010,,-150.562894,-34.953087
Emily Hanson,False,Honduras,71043,2003,,-30.085648,2.1795775
Mrs. Lisa Wilson,False,Pakistan,13047,2006,,52.611120,41.3243855
James Nelson,False,Maldives,23645,1977,,-108.388496,1.497137
Timothy Tucker,True,Kiribati,39176,1991,,79.909320,-50.570968
Ryan Lawson,False,Trinidad and Tobago,84254,2008,,-30.158401,-83.9248325
Anna Page,False,Jordan,32407,1998,,144.592069,28.305948
Carolyn Romero,True,Maldives,64130,1974,,-17.968353,-24.451202
Matthew Miller,True,Spain,05650,1975,,-31.725048,1.2124825
Joseph Scott,False,Bermuda,05412,2018,,73.828763,-62.131205
Richard Mccall,True,India,08041,2021,,94.160183,-54.8280835
Mr. Joshua Hooper,True,Albania,08222,1970,,131.832956,75.2211845
Evan Blake,False,Wallis and Futuna,66422,2015,,-74.126953,68.4088585
Jonathan Curtis,False,Congo,59216,1999,,-34.743502,-62.5849105
Anne Ferguson,False,Sierra Leone,98326,2010,,-66.708525,-34.9619425
Mr. Scott Lee,True,Portugal,19321,2003,,13.897523,20.1889695
Elizabeth Smith,False,Monaco,03323,1974,,116.909644,-18.7496145
Christopher Savage,True,Nauru,55288,2019,,10.723339,27.0899875
Blake Nichols,False,Panama,96816,1992,,-82.058517,-19.0326725
Vanessa Brown,False,Pakistan,93742,1976,,125.796881,24.252964
Tina Hamilton,False,Luxembourg,39752,1996,,87.781366,55.3078025
Timothy Howard,True,India,31699,1986,,-44.555591,-45.005651
Brittany Estrada,True,Congo,50859,1986,,-9.696682,70.2280055
Derrick Boyd,True,Gambia,77748,2013,,12.545684,40.1300825
Julia Keller,False,Nauru,25099,2015,,28.278264,86.2721475
Deborah Bridges,True,Sao Tome and Principe,99624,2001,,72.163856,-33.190192
Brian Andersen,True,Bolivia,06915,2001,,84.050212,-48.1696085
Christine Martin,True,Moldova,29226,2003,,-82.014198,-35.774121
Theresa Cole,False,Timor-Leste,74712,1993,,-58.017484,16.6747985
Amber Rice,True,Andorra,89422,1987,,43.291387,55.403985
Marco Brooks,True,Iceland,53439,2011,,176.595071,-62.2259305
Erin Castillo,True,Croatia,81150,1983,,-8.322991,-58.619700
Kathryn Miller,False,Burkina Faso,38291,2017,,-80.855314,-46.2427595
Debra West,False,Ireland,77956,1997,,-124.786196,-45.6457295
Benjamin Nelson,True,French Guiana,48746,1994,,-1.695261,79.146909
Michael Williams,False,Brazil,75971,1999,,53.858258,5.2580055
Connor Walls,False,Senegal,47873,1978,,-45.169332,80.7415725
Danielle Oneill,True,Bermuda,78360,2018,,-123.669655,27.3151305
Stephen Coleman,True,Palestinian Territory,12853,1987,,19.618736,15.9660405
Abigail Fox,True,Saint Barthelemy,40330,1978,,-48.343323,76.550847
Kathryn Hall,True,Bermuda,89525,1986,,-120.363582,-59.622755
Shannon Porter,False,Nigeria,97873,1984,,32.521162,34.083553
Amy Williams,False,United States Virgin Islands,26035,1975,,16.695715,10.767156
Douglas Wallace,False,Latvia,76643,2017,,43.816112,-21.3414705
Richard Thompson,False,Dominica,30962,2004,,-2.145163,-49.501388
Luke Swanson,False,Peru,83726,1986,,-7.111833,29.3643705
Michael Joseph,False,Sao Tome and Principe,10786,1996,,8.576980,-41.833020
Michael Warren,False,Cambodia,25069,1995,,-114.872551,-71.2836905
Destiny Juarez,False,Sudan,28000,1985,,-28.841013,25.9813555
Phillip Vasquez,True,Vanuatu,64792,1972,,10.721639,4.208056
Janet Christian,True,Cameroon,64445,1978,,160.365661,-42.3637645
Richard Knight,False,Malaysia,53460,2018,,-177.273735,-44.1373135
Sean Castillo,False,Palestinian Territory,74354,1987,,-34.931919,-15.720425
Joshua Lewis,False,Latvia,54022,1983,,39.618578,-28.195240
Andrew Sanders PhD,False,Korea,02966,1983,,30.202269,-0.6173665
Barry Stewart,False,Cocos (Keeling) Islands,22039,1980,,88.636588,72.758093
Miranda Charles,False,Moldova,71309,1988,,-37.257324,25.248733
Kristin Webb,False,South Georgia and the South Sandwich Islands,04208,1999,,-75.021938,-31.838177
Jennifer Meadows,False,Dominican Republic,39619,1980,,102.296688,46.4085625
Matthew Herman,True,Eritrea,82887,1994,,-3.427220,-14.2022435
Ryan Wolf,True,Slovakia (Slovak Republic),21789,1993,,-42.351094,-68.8333555
Scott Martin,False,Mexico,24013,2006,,-102.799891,-76.7078515
Sara Jordan,True,Congo,69444,2008,,-83.749217,27.3445395
Candice Pena,True,Russian Federation,53551,1993,,70.987651,80.708075
Gary Morales,False,Taiwan,88004,2000,,49.688188,86.9412365
Richard Wagner,False,Marshall Islands,00705,2015,,90.121355,-84.612507
Kerry Smith,False,Macao,17468,2005,,31.802105,-58.7006685
Robert Torres,False,Antarctica (the territory South of 60 deg S),79913,2018,,112.241299,44.6740655
Peter Ross,False,Australia,91967,2016,,-59.539814,-69.297704
Richard Marshall,False,Eritrea,42885,1988,,89.435172,-22.382980
Alexandra Giles,False,Saint Barthelemy,74734,2016,,84.328133,57.097869
Christine Bailey,False,Samoa,15868,2009,,-90.844361,35.184879
Frederick Dean,False,Tuvalu,60113,1978,,105.084380,71.8793335
Vickie Miller,False,United States Virgin Islands,31248,2003,,-101.504664,-29.789038
Linda Perkins,True,Macao,90643,1986,,-159.573641,-81.2358685
Lisa Anderson,False,Trinidad and Tobago,46056,1982,,-9.109396,10.7807255
Karen Jones,True,Bolivia,50663,2019,,-121.292583,-51.497038
Mary Johnson,False,Taiwan,49285,1992,,-148.758632,-18.2476625
Tyler Yang,False,Svalbard & Jan Mayen Islands,06601,1971,,-90.365210,-61.885040
Mr. Alvin Hall,True,Guernsey,88345,1974,,-110.069783,-47.209846
Sarah Moon,False,Saint Helena,19758,1976,,-22.348304,38.6756185
Jill Thompson,True,Brazil,33053,1974,,59.685721,-73.6920315
Vickie Walsh,False,Swaziland,20216,1990,,3.899833,48.449470
Jessica Little,False,Nigeria,31154,1978,,119.988880,54.799177
Julie Hill,False,Tonga,95089,2011,,-90.892617,-83.3545295
Johnny Brown,True,United Kingdom,81683,1983,,142.312604,-80.6402745
Thomas Blankenship,False,Mali,29388,1983,,68.816034,-85.5294585
Aaron Hood,True,Eritrea,06726,2001,,61.159993,-86.6835345
Beth King,False,Ukraine,03326,1979,,28.095383,-13.9297555
Michael Leonard,False,Guernsey,17911,1986,,-170.337574,60.1998895
Brian Gomez,True,Cocos (Keeling) Islands,17842,1979,,170.663043,-57.5432145
Joshua White,True,Iceland,45404,1998,,76.673238,48.841011
Kelly Knox,False,Iran,91837,1980,,-15.200845,67.7900805
Paula Nguyen,False,Gibraltar,66811,2008,,115.809856,76.6939935
Nichole Gardner,True,Samoa,17699,1977,,-37.526784,15.537358
Joseph Livingston,False,Saint Kitts and Nevis,77529,1986,,-47.982397,-46.1767535
Morgan Hughes MD,False,Cook Islands,52277,1987,,61.076153,-83.593391
Anthony Wallace,False,Argentina,81821,2019,,29.871365,52.046962
Tamara Mcknight,True,Wallis and Futuna,72956,2013,,98.573038,-55.2882815
Jose Hall,False,Tunisia,09533,1973,,-117.911631,-27.2106225
Danielle Larson,True,Bahrain,68892,1981,,-42.465210,-26.566192
Megan Rios,True,Liechtenstein,19787,1990,,-129.596572,-62.103840
Sherry Duncan,True,Lebanon,08852,1975,,65.809980,80.4651265
Rita Hall,True,Israel,41130,2012,,-114.358806,-34.518949
Pamela Walker,True,Sudan,99635,1986,,-77.840226,46.108204
John Howe,False,Guadeloupe,76362,2014,,146.957321,74.9469005
Thomas Padilla,True,Slovenia,96196,1976,,70.429397,-30.673414
Dennis Trevino,False,Hong Kong,50759,2009,,76.246031,85.8764275
Michael Smith,False,Bahrain,73468,1987,,103.037752,25.0806235
William Gregory,True,Romania,33706,1980,,77.096011,17.4989265
Jessica Johnson,True,Israel,43488,2001,,97.372440,-28.1440675
George Ortiz,True,Puerto Rico,73487,1977,,26.540267,46.611594
Christopher Rogers,False,Turks and Caicos Islands,92910,2020,,133.609294,86.739178
Anthony Hill,False,Suriname,29786,1975,,68.249960,86.625395
Christopher Rodriguez,False,Brunei Darussalam,32071,1993,,72.945644,77.459631
Kirsten Hayes,True,Saint Pierre and Miquelon,21162,2013,,100.398030,71.9119645
Curtis Harrison,False,Belarus,92867,2019,,113.310378,54.4882695
Nicole Rivera,False,India,18330,1989,,149.036528,-8.753530
Brian Chen,False,Bulgaria,51621,2000,,-61.623294,86.8668465
Brian Burke,True,Cayman Islands,60816,1994,,124.217551,-77.873568
Anthony Greer,False,Congo,64406,1998,,-6.740890,-29.7381265
Martin Butler,False,Indonesia,28521,2020,,0.283542,72.900608
Kelly Barker,False,Bahamas,10601,1971,,26.715855,-86.259765
Joseph Hudson,False,Chile,12232,2011,,-108.775276,45.9733665
Rachel Jones,True,Singapore,07414,1983,,117.708996,2.2906435
Kimberly Richardson,True,Libyan Arab Jamahiriya,37837,2012,,-40.138204,32.097123
Eric Woods,True,Svalbard & Jan Mayen Islands,04630,1982,,-0.925512,-26.4380315
Ashley Gaines,False,Sudan,05947,1987,,-170.944353,49.058556
Nicole Chambers,False,Denmark,44682,1998,,118.912591,-85.5739505
Jason Lopez,False,Saint Martin,17901,2020,,-108.373290,-22.3992455
Joanne Gonzalez,False,Benin,32107,1996,,-56.988877,13.1005955
Victoria Mason,False,Vietnam,20138,1997,,-90.249906,-37.6012215
Jessica Hill,False,Angola,63189,1974,,-47.465862,36.0826545
Terry Sherman,True,Saint Barthelemy,64692,2020,,-115.271645,65.503824
Ann Fowler,True,Mauritius,83775,1989,,-53.856863,-37.913189
Brent Huang,False,Cote d'Ivoire,15912,1995,,74.382865,52.691215
Jack Humphrey,False,Jamaica,64248,1989,,-152.069350,-12.259733
Paul Taylor,True,Puerto Rico,22186,1978,,19.575802,29.539209
Jodi Garrett,False,Fiji,27881,1983,,-135.092358,-14.826177
Hayley Morales,False,Botswana,97992,1983,,37.594694,74.705592
Diana Owens,False,Montenegro,14083,1982,,25.042799,-87.001723
James Collins,True,Saint Kitts and Nevis,92211,1970,,-167.911928,1.225894
Mrs. Cassandra Smith,True,Colombia,91266,1973,,-13.362218,82.2092345
Ronald Briggs,False,Oman,22497,2001,,-111.082142,18.082746
Kristy Tran,False,Ireland,09106,1999,,55.080890,35.452747
John Anderson,True,Falkland Islands (Malvinas),80726,1989,,51.210006,-47.851930
Joanne Bates,True,Nicaragua,79316,1980,,76.680562,12.985951
Anthony Li,False,Finland,38358,2016,,90.681723,14.081338
Janet Cline,True,Israel,73974,1971,,-66.564311,-34.9785435
Jeffrey Nichols,True,Greece,58016,1981,,-133.572582,-54.011667
Ryan Ramos,True,Austria,01819,1983,,-87.977328,12.7829765
Nathaniel Barajas,True,Burundi,95615,1987,,-93.012050,-60.5128425
Jeremiah Smith,False,Benin,72890,1993,,-114.859312,-25.857054
Jason Berry,True,Israel,91269,2012,,-153.905084,-87.103732
Todd Cain,False,Tonga,97028,2002,,-127.754399,-22.2928285
Bryan Hooper,True,Montenegro,23534,1996,,173.905855,41.144560
Rachel Nolan,False,Israel,20906,2011,,-114.423938,-4.832958
Tracy Perez,True,Paraguay,07552,2006,,12.466419,-3.278747
Sandra Melton,False,Palau,76081,1975,,50.089388,69.278040
Thomas Munoz,False,Bahrain,46359,1977,,-124.352405,26.676821
Kristina Mahoney,True,Netherlands,57017,2008,,-62.345192,-79.5072325
Richard Knight,True,Jersey,37017,2002,,-131.806934,-35.041796
Kathryn Stevens,False,Norway,30996,1997,,157.504352,20.267701
Brandy Holt,False,Tunisia,89934,1978,,-18.429880,64.555188
Sandra Jones,False,Burkina Faso,40540,1997,,-137.386639,-85.621694
Sharon Gonzalez,True,Israel,76720,2018,,-172.604283,43.6625475
Samuel Ramsey,False,Portugal,65363,1977,,-161.675505,-29.1055845
Terri Clark,True,Saint Pierre and Miquelon,34901,2008,,16.461041,44.7298505
Beth Reid,False,Kazakhstan,99512,2008,,-70.639076,21.397110
Jamie Adkins,True,El Salvador,40195,1981,,-21.075304,-35.611960
Alan Elliott,False,Slovakia (Slovak Republic),87017,1974,,4.006404,-56.888003
Christina Brock,False,China,81059,2006,,16.134762,-45.940669
Candace Henry,True,Kyrgyz Republic,45748,1979,,-88.430184,-32.588405
Stephanie Burke,True,Mauritius,41589,1971,,163.597861,-60.6459325
Christine Wilson,True,Slovenia,98878,2014,,-127.553338,-6.787802
Joshua Smith,False,Lithuania,18629,2013,,-75.643994,-38.5563765
Angela Carter,True,Netherlands,93071,1980,,68.818172,21.817744
Matthew Joseph,True,Serbia,46885,2009,,-40.328231,-88.5725765
Patricia Andrade,False,Pakistan,37829,2009,,140.607462,25.4625485
Julie Ryan,True,Senegal,37893,1985,,-179.479996,-54.0009355
Kayla Allen,True,Italy,05545,1990,,-72.946252,75.567570
Alyssa Mckinney,False,Dominica,27400,1974,,-14.438851,16.6284645
Gabriel Bentley,True,United States Virgin Islands,29564,1983,,-116.063642,-43.166430
Sandy Trujillo,True,Tonga,34640,2001,,-147.743693,-79.010829
Diana Watson,True,Palestinian Territory,28797,2001,,-61.262461,-45.4030035
John Velazquez,True,Belarus,08079,1998,,-176.256720,40.838851
Alison Edwards,True,Panama,36667,1977,,-120.809781,72.2218505
Brooke Morrison,True,French Southern Territories,35341,2010,,-171.828087,58.413093
James Parks MD,True,Saint Helena,77137,2017,,62.831779,-80.832806
Deanna Peterson,True,Libyan Arab Jamahiriya,60521,1984,,-60.290342,19.767950
Jenna Higgins,True,Croatia,73509,1993,,83.078834,-51.8123365
Catherine Dunn,True,Gibraltar,30379,2012,,26.264976,-7.320013
Rhonda Mcgrath,True,South Georgia and the South Sandwich Islands,23202,1979,,93.227637,-29.5507265
Matthew Cox,True,Bermuda,26401,2017,,-47.520388,26.0003605
Angela Arnold,True,Central African Republic,02074,2010,,78.926347,1.611737
Curtis Ellis,True,San Marino,27146,1978,,2.032152,-4.446108
Tracy Crawford,True,New Caledonia,34047,1994,,-53.255194,39.438960
Marissa Burns,False,Seychelles,20966,1996,,-168.942954,-26.361562
Allen Nelson,False,Congo,26826,2019,,120.873495,-2.9150025
Elizabeth Sanders,True,South Georgia and the South Sandwich Islands,23873,1991,,-175.776973,-4.5283675
Sheila Sanders,True,Latvia,17616,2021,,108.441576,73.9117335
David Vasquez,False,Burkina Faso,80088,1986,,-13.168668,30.9506045
Raymond Martinez,False,Canada,70422,1975,,80.462587,-15.6799805
Deanna Weaver,True,Guinea-Bissau,85267,1977,,-102.314745,-68.1941715
Gary Prince,True,Congo,54806,1971,,138.213216,-28.427843
Leonard Guerra,True,Somalia,34091,2000,,-74.978043,55.182643
Joe Buchanan,True,Niue,94176,1993,,32.998779,-44.9247095
Amy Montgomery,False,Botswana,69899,1991,,-165.632806,-7.9600195
Maria Ross,False,Martinique,50039,2010,,129.089097,62.6753575
Chelsea Lewis,False,Mauritius,95533,1974,,55.080815,85.325333
Bruce Cannon,True,Norway,40906,1988,,-63.144281,-54.620982
Paul Mays,False,Vietnam,86802,2009,,137.081785,0.0093765
Cole Mcdonald,True,Oman,98713,1970,,-80.254580,-34.908207
Howard Jackson,False,Martinique,20263,1972,,-116.887598,24.9071615
Joanne Rose,True,Chad,52948,2021,,107.020559,-60.6496055
Alyssa Rivera,False,Syrian Arab Republic,74255,1988,,55.923839,59.4135845
Andrea Scott,True,United Kingdom,75709,2005,,-166.199448,-49.857180
Cheryl Stewart,False,Saint Martin,47114,2012,,172.912871,53.627809
Nicole Farrell,True,Japan,57809,1994,,-18.025396,-0.5179495
Pamela Morgan,True,San Marino,23338,1981,,-157.994937,-10.5622895
Aaron Diaz,False,Russian Federation,85489,1975,,123.104772,-85.3443995
Candice Fleming,False,United States of America,33585,1989,,-16.925247,1.1893405
Lauren Gonzalez,False,Rwanda,21542,2002,,-147.308315,-70.265785
Jennifer Savage,True,Guatemala,92382,1987,,-136.416371,-49.5685765
Michael Morales,True,Dominica,67100,1979,,10.269141,6.464914
Natasha Mitchell,False,Pitcairn Islands,24873,2007,,59.713126,-15.969907
Karen Williams,False,Burkina Faso,83098,1996,,166.995322,5.119162
Stefanie Simon,True,Moldova,72322,1973,,-141.362116,70.2759785
Karen Blackburn,True,Saudi Arabia,48967,1974,,-153.209764,-88.7797855
Antonio Harrell,False,Mexico,97557,1995,,-79.172916,-13.889853
Vincent Velazquez,False,Portugal,98232,2011,,119.951412,11.961864
Jennifer Powell,True,Samoa,74730,2001,,8.848921,-54.028259
Morgan Goodwin,True,Italy,86592,1999,,-56.169834,88.6642635
Mark Martinez,False,United Arab Emirates,50594,2014,,-55.734854,78.8265725
Dennis Bond,False,South Georgia and the South Sandwich Islands,88482,1999,,-103.974648,-66.5211615
Mackenzie Fowler,True,Saint Lucia,13466,2008,,-72.666325,-67.2274805
Joseph Stevenson,True,Fiji,75738,1990,,28.922370,-33.289134
Christopher Wheeler,True,Saudi Arabia,63382,1975,,-164.608744,75.8559735
Penny Roman,True,Spain,28764,1980,,158.745914,29.3525375
Micheal Orr,False,Heard Island and McDonald Islands,17543,1982,,-110.715856,47.523162
Lauren Elliott,False,Pitcairn Islands,57545,1977,,-102.113934,69.5582145
Jesus Medina,False,Australia,54676,2002,,-89.378061,-62.538842
Judith Colon,False,Saint Barthelemy,53133,2016,,96.215716,-9.1641985
Paul Maynard,True,United States of America,32392,1979,,109.388090,-87.264400
Paul Nash,False,Philippines,34676,1999,,-144.585893,-11.796032
Jessica Allen,False,South Africa,73150,2005,,141.009756,11.8599035
Jamie Smith,True,Isle of Man,49818,1995,,139.442334,20.9014735
Wayne Donovan,True,Cote d'Ivoire,33199,1988,,-171.005777,-26.4221275
Perry Harrison,True,Burundi,83553,1972,,0.243113,-41.6123845
Tyler Velasquez,False,Luxembourg,85585,1973,,-66.869173,87.660360
Benjamin Walker,False,Mongolia,68241,2020,,-135.289942,43.465067
Sandra Erickson,False,Malta,11123,2011,,154.023279,55.9035025
Caleb Martin,False,Samoa,06488,1985,,69.579539,29.7077425
Caroline Schroeder,True,Tajikistan,21793,2017,,-27.023791,-21.6437225
Nancy James,True,Timor-Leste,68725,2001,,-45.198643,59.4870935
Joseph Hernandez,True,Ecuador,48427,1994,,100.793218,-13.1993255
Dana Green,True,Germany,79046,2002,,90.590957,-42.736753
Joanne Solomon,False,Liechtenstein,38337,1974,,-136.116892,-41.355926
Evelyn Johnson,False,South Georgia and the South Sandwich Islands,73294,2021,,48.670415,-87.1303925
Jennifer Goodman,False,Colombia,25673,2010,,-130.748254,-46.985316
Kristopher Dyer,False,Turks and Caicos Islands,45207,2017,,109.288611,-75.9731305
John Woods,True,Dominican Republic,33586,1999,,177.460704,20.1321945
Lauren Burton,False,Qatar,36841,1991,,119.712734,-45.4671055
Mary Johnson,True,Kyrgyz Republic,96752,1981,,53.945959,7.7347205
Ashley Adams,False,Hungary,46252,1990,,146.235804,-18.9082915
Melissa Riley,False,Saudi Arabia,86112,2001,,-163.314117,43.714348
James Ferrell,False,Senegal,07306,1978,,135.006924,-12.098454
Daniel Nunez,False,Trinidad and Tobago,28604,1989,,-4.470632,-55.4938105
Sean Chandler,False,Sao Tome and Principe,45157,2009,,166.381114,62.021676
Dennis Lowe,False,India,91882,2006,,9.938761,-22.999581
Anthony Powell,False,Japan,91699,2009,,-162.543053,-62.3793575
Lisa Kim,True,Saint Pierre and Miquelon,73935,2015,,-43.862419,4.195714
Sydney Mullins,False,Zambia,48668,2010,,-34.013254,-36.2595105
Heather Lindsey,True,Samoa,78309,2008,,22.437946,-22.641709
Jeffery Frazier,False,Saint Helena,54773,2000,,-161.066321,28.6290055
Joshua Ferguson,True,Nicaragua,11106,1974,,155.108123,26.521491
Ryan Martinez,False,Samoa,24989,1993,,-27.675711,-21.5391755
Andrea Riddle,True,Guyana,60438,2004,,-127.609648,72.6863415
Scott Sandoval,False,Bhutan,81283,1972,,-151.182237,40.010331
Olivia Reilly,False,Sierra Leone,27054,1995,,35.793216,49.713666
Kathleen Lamb,True,Mali,48227,2003,,-105.948160,-7.741357
Keith Adams,True,Pakistan,12072,1975,,86.843567,22.7912625
Emily Rocha,True,Cayman Islands,28848,1982,,132.801023,-47.824357
Dr. Michael Malone,False,Singapore,25291,2007,,-156.282107,50.824025
Mark Mcdonald,False,French Guiana,35539,2008,,75.110696,19.8682335
Catherine Dalton,False,Vanuatu,94400,2018,,-21.610848,50.0720985
Joshua Calderon,True,Rwanda,48640,1983,,173.198813,-10.478558
Charles Fisher,False,Ghana,59456,2013,,-167.840435,25.983516
Dawn Mcintosh,True,Mali,14618,2020,,4.076780,21.3728725
Jennifer Turner,True,French Polynesia,23651,2004,,-0.512203,-86.8087235
Randall Carlson,False,New Zealand,06646,1977,,13.993844,43.9837655
Jack Fritz,False,Marshall Islands,73087,2010,,2.876611,-88.7504945
Melissa Johnson,False,Egypt,57622,2015,,-80.775850,1.6239335
Allison Hicks,True,Rwanda,81541,1983,,-63.166602,59.794725
Joseph Miller,False,Saint Pierre and Miquelon,62096,1979,,-92.006491,-62.895286
Emily Bell,True,Northern Mariana Islands,81358,1997,,-149.236158,-31.9471015
Jeremy Coleman,False,Germany,87734,1981,,95.497459,-81.5670575
Carlos Swanson,False,Brunei Darussalam,91489,1976,,96.289860,-13.2261435
Benjamin Martinez,False,Canada,94659,1990,,135.609530,-33.0187085
Tiffany Arellano,True,Bahamas,09395,1993,,164.787689,-2.879883
Steven Baker,False,Mayotte,40472,1983,,-69.227380,-66.886474
Evelyn Valdez,True,China,53033,1995,,-57.052927,21.834635
Tammie Reese,True,Cayman Islands,10253,1997,,163.764707,78.4283175
Rachel Jordan,False,Palau,43479,2000,,-54.174222,43.4552475
Catherine Morris,True,Turks and Caicos Islands,63338,2012,,-33.563865,-19.525885
Howard Bradshaw,True,New Caledonia,59220,1971,,113.941513,-75.960233
Nathan Russell,False,Palestinian Territory,12132,2005,,-161.276313,18.5322665
Douglas Rodriguez,False,Ecuador,80740,2010,,-137.965054,-85.970920
Johnny Church,True,Bosnia and Herzegovina,03835,1980,,-76.404720,-6.594186
Riley Shannon,True,Mauritania,64235,1992,,71.300497,-12.916507
Sheri Roberts,True,Somalia,47239,2008,,12.789353,73.546039
Michelle Mack,True,Austria,52043,2000,,71.406929,24.2497985
Mary Weaver,True,Malta,76776,2004,,-132.388511,79.3890905
Kevin Scott,False,Algeria,26246,1991,,-91.260818,-71.535103
Breanna Walker,False,Congo,42043,2017,,26.865754,65.9325255
Jack Fischer,True,Faroe Islands,18150,2002,,8.517239,-58.104968
Jacqueline Thompson,True,Peru,03502,2011,,147.689300,60.0939425
Jonathan Peters,False,Seychelles,29754,1999,,-134.372112,59.837271
Kaitlyn Davis,False,Nigeria,38654,1989,,6.983962,-78.7997005
