Name,Own_House,Country,Zip_Code,Year,Time,Longitude,Latitude
William Gibson,False,Netherlands Antilles,51338,1971,,-52.604276,-71.5898755
Kristen Roberts,False,Paraguay,60630,1997,,142.786491,-42.090554
Jorge Benton,False,Congo,36477,1975,,50.678071,79.557682
Jonathan Coleman,True,Kazakhstan,90091,1992,,157.550232,-8.1350575
Elizabeth Martinez,False,Mauritania,69463,1982,,-70.757657,-26.238685
Charles Lowery,False,Peru,74494,2016,,-101.983994,-54.528268
Casey Johnson,True,Moldova,76221,2019,,120.153878,48.3061885
Stephanie Blevins,True,Nigeria,04213,1974,,-158.287484,-16.8828115
Melissa Williams,False,Falkland Islands (Malvinas),20574,1971,,136.843643,-81.5618655
Anna Foster,False,Uzbekistan,87900,2018,,133.642025,-38.6892435
Amber Robbins,True,India,22088,1981,,-60.377712,-83.397294
William Mason,False,Turkmenistan,84587,2018,,-151.250660,-55.4453745
Rebecca Johnson,True,Palau,82495,2000,,46.482157,-59.7549245
Jonathan Patrick,False,Burundi,06946,2017,,163.504550,-67.591498
Robert Harvey,True,Jamaica,41824,2020,,-15.497012,-68.075310
Joshua Kerr,False,Niger,94794,2013,,-11.705090,-51.635324
Jeffrey Cox,True,Bangladesh,63009,1971,,118.452882,46.208944
Cassidy Conway,False,Botswana,75728,1996,,-105.236116,-86.763168
Gabriel Tran,False,Costa Rica,37070,2009,,116.411335,68.931545
Mario Tanner,True,Vietnam,78190,1984,,23.423743,47.912222
Brian Thompson,False,Montserrat,53645,1999,,-88.667442,-33.1203315
Brian Petty,False,Gabon,60728,1992,,-53.888700,-22.766724
Edward Long,True,Venezuela,28596,2001,,-0.263892,-39.3014825
Curtis Calhoun,True,Swaziland,23598,1970,,174.840234,70.7669125
Jimmy Campbell,True,Austria,99457,2004,,-45.551381,62.9357095
Bruce Coleman,True,Hong Kong,30001,1990,,-158.608090,-51.8440525
Ann Coleman,True,San Marino,52669,1995,,-76.768368,-17.2605155
Alexander Coleman,True,Saint Vincent and the Grenadines,31836,2013,,77.985799,14.6194745
Ashley Juarez,True,Costa Rica,36769,1995,,34.377053,36.232621
Valerie White,True,Lao People's Democratic Republic,08824,1991,,112.606605,-17.624312
Robin Ashley,True,Sudan,26083,2001,,-154.330191,8.639412
Ashley Riddle,True,Solomon Islands,01432,1983,,-57.314271,80.281986
Kiara Hopkins,False,Papua New Guinea,38998,1983,,166.656160,-16.915650
Melissa Mcdowell,False,Sierra Leone,62130,1995,,71.150095,21.6641105
Whitney Phillips,False,Egypt,54040,1984,,123.148985,65.7223895
Anthony Evans,True,Norfolk Island,24372,2008,,-71.833854,-58.871259
Brittany Hughes,False,Vanuatu,83723,1989,,-67.810799,0.455986
Rebecca Kidd,True,Andorra,77766,1980,,-164.055166,86.778286
Christopher Hernandez,False,Saint Martin,74172,1973,,97.100964,81.2937715
Donald Nguyen,False,Montserrat,79894,1983,,-85.104982,-26.0409775
Colleen Evans,True,Congo,07804,1998,,35.967128,-41.530953
Justin Davis,False,Western Sahara,89125,2001,,-99.003860,41.308979
Holly Anderson,False,Vietnam,67465,1990,,172.399352,-12.8748915
Trevor Harding,True,Tokelau,43493,1994,,159.425763,23.756499
Claire Flores,False,Netherlands,28224,2002,,145.438860,0.379510
Cynthia Schmitt,True,Mozambique,11990,1970,,-56.170502,80.486066
Michelle Price,True,Bermuda,94744,1994,,-22.673166,-2.981026
Tyler Parker,True,Solomon Islands,47574,1974,,99.856842,18.1760135
Shirley Wilkins,False,Cocos (Keeling) Islands,52309,1973,,59.724257,-66.0117275
Miranda Chang,False,Mozambique,63564,2011,,108.846121,-32.156530
Ryan Delgado,True,Colombia,55123,1995,,176.162575,26.400360
Kevin Graves IV,False,Northern Mariana Islands,75845,1976,,-117.025254,78.1721095
Kevin Matthews,True,Cape Verde,40535,1977,,-107.170902,-68.2100435
Neil Banks,False,Eritrea,34796,1999,,8.693441,77.3014475
Linda Graves DDS,False,Italy,31471,1970,,-160.232169,67.1948185
Thomas Sandoval,False,Thailand,05273,2007,,-137.188964,-22.658475
Rhonda Pugh,True,Papua New Guinea,86251,2020,,-5.328638,-50.275199
Jessica Hanson,False,Somalia,10919,1987,,0.648410,-10.7018945
Heidi Smith,False,Italy,14860,2001,,-23.051046,68.058505
Paul Davis,False,India,26082,1995,,-56.061963,25.9427785
Brittany Warner,True,Equatorial Guinea,26224,2013,,156.473188,-16.515604
Kimberly Gray,False,Brunei Darussalam,83138,2010,,-167.894882,72.7786605
Patrick Massey,True,Ireland,26774,1997,,64.403796,73.797020
Rachel Bates,True,Reunion,89280,1981,,-165.190764,6.7039805
Kristopher Herring,True,Benin,61151,1982,,-177.749975,62.140524
Gary Williamson,True,Fiji,20970,2006,,64.109584,-27.6835795
Ethan Hays,True,Paraguay,82506,2021,,161.737037,-70.2706775
Joy Woods,True,Mauritania,01917,2007,,77.394926,34.145793
Donna Young,False,Saudi Arabia,37113,1987,,-25.622519,59.3503535
Jordan Edwards,False,Suriname,67872,2012,,-36.407319,33.740147
Karen Martinez,False,Portugal,88671,1977,,16.142110,45.8321295
Carol Diaz,True,Suriname,36186,1970,,-13.938177,54.541105
Michelle Glover,True,United States Minor Outlying Islands,93661,2015,,73.820126,1.243732
Adrian Franco,True,Antarctica (the territory South of 60 deg S),43614,1988,,-44.962350,-51.536838
Kevin Martinez,True,Cook Islands,76512,1991,,-16.025701,-75.3508295
Ashley Dean,True,British Indian Ocean Territory (Chagos Archipelago),02054,1985,,157.893540,29.466712
Sarah Wagner,False,Guatemala,73768,1972,,163.378838,-78.2285335
Kristin Ramirez,True,Tajikistan,92474,1985,,108.793371,-4.7000605
Christina Pearson,False,Germany,42285,2004,,64.199123,74.7493765
Jeremy Roberson,False,Swaziland,36712,2017,,28.958253,38.8376655
Tina Camacho,True,Zambia,97313,1988,,-52.690921,28.335043
Crystal Clark,False,Comoros,19944,2016,,-178.858216,50.9985715
Edward Morales,True,Latvia,86174,1982,,78.865472,-56.3696905
Andrew Obrien,False,Gambia,08838,2018,,154.649190,30.591579
Tamara Mccoy,True,Greece,09431,2014,,105.608573,85.8732225
Edward Kelly,False,Slovenia,86205,1982,,-4.917096,-22.5411465
Kelli Allen,True,Cuba,38932,2017,,108.718552,80.0366055
Cheryl Lawson,False,Eritrea,61273,1995,,85.726642,39.857491
Jean Ford,False,Dominica,87122,1979,,74.811759,-31.297813
Shelby Willis,False,Fiji,76787,1996,,52.908249,49.8424375
Michael Phillips,False,Costa Rica,38059,1992,,127.803801,-63.066365
Paul Brown,True,Singapore,71933,1973,,-33.400723,55.805885
Katherine Rogers,True,Saint Martin,80989,2017,,-2.945877,47.4547655
Jenna Bullock,False,Greenland,41426,2020,,148.396489,17.908692
Jesse Lopez,False,Madagascar,47382,1973,,-92.027596,-80.0930675
Michael Mcpherson,True,Poland,41922,1996,,-109.185114,-70.439806
Margaret Bennett,True,Wallis and Futuna,19179,1973,,-125.218294,25.285017
David Robinson,False,British Indian Ocean Territory (Chagos Archipelago),17572,1978,,-54.934635,4.599741
Cody Ruiz,True,Australia,19818,1998,,23.902400,-72.050424
Kaitlyn Alvarado,False,Macao,12459,1984,,-128.031823,-64.8981275
Cheryl Johnson,True,Turkey,22256,2010,,-161.208684,45.283106
Allen Shannon,True,Russian Federation,86531,1991,,118.607230,-49.992555
Nicole Diaz,False,Benin,08217,1975,,86.948291,16.807231
John Rhodes,False,Belarus,04210,1976,,-166.634214,-36.4242765
Patricia King,False,Malta,00533,2000,,-124.485391,13.778008
Earl Harris,False,Nepal,61602,1979,,-141.768977,43.1822595
Rebecca Oconnor,False,Timor-Leste,60223,1995,,162.304386,-48.6727075
George Miller,True,Namibia,79078,1992,,23.490651,67.401058
Ashley Benson,False,Serbia,29726,2021,,-3.960715,66.069741
Jeanne Taylor,False,Macedonia,63082,2009,,-161.329142,37.759664
Derek Jimenez,True,Equatorial Guinea,87459,2012,,94.646420,-67.450055
Erin Terry,True,Cocos (Keeling) Islands,14793,1983,,130.524814,52.098647
Edwin Guerra,True,Puerto Rico,33718,1999,,-174.667267,48.844326
Mitchell Villegas,True,Nigeria,19796,1979,,77.978300,87.2902325
Jimmy Sellers,True,Central African Republic,18495,1992,,-123.565645,7.669554
April Flores,True,Western Sahara,27421,1989,,-132.447438,-55.005578
John Hughes,True,Vanuatu,22090,1982,,89.000046,8.447582
Teresa Rivera,False,Northern Mariana Islands,41608,1991,,61.706300,2.049544
William Simmons,False,Burkina Faso,14033,1978,,166.206833,13.2040145
Mrs. Lisa Drake MD,False,Benin,75712,1998,,-139.605238,-70.474304
Tammy Mccarthy,False,Bahrain,71555,2001,,166.826164,-67.049526
Francis Ochoa,True,Aruba,36136,1974,,-52.664507,-12.3262475
Donald Gonzalez,False,Austria,74257,2020,,89.894052,13.726500
Sara Moon,True,Belize,27839,1978,,-11.347735,-46.968774
Mark Perkins,False,Argentina,79694,1996,,-170.157908,63.486059
James Sherman,False,Heard Island and McDonald Islands,82823,1970,,89.279950,-11.097821
Jennifer Murphy,False,Georgia,47704,1994,,-151.156182,0.3283555
Christina Davis,False,Guam,74040,2018,,-96.181748,73.9268485
Ryan Berry,False,Northern Mariana Islands,19307,1994,,-150.515902,-87.1191765
Jennifer Hubbard,True,New Caledonia,84908,2002,,-62.341958,73.8987655
Robert Perkins,False,Cameroon,39194,2004,,-169.226892,58.3969035
Lisa Morrison,False,Nigeria,63326,1996,,-63.101771,-74.468839
Lee Walker,False,Bulgaria,56935,1974,,-93.476569,-25.7787085
Laura Campbell,True,Liechtenstein,30012,1987,,32.001960,-85.781448
Jon Norton,True,Tunisia,92965,1990,,5.969124,13.418032
Michelle Navarro,True,Kiribati,68775,1997,,-1.917423,0.471741
Lucas Curtis,True,Faroe Islands,72071,1998,,-164.989615,41.2687295
Deborah Carter,False,Greenland,51763,1980,,154.064454,-32.9646485
George Johnson,True,Jordan,13171,2016,,-38.770114,2.290980
Jesse Hardin,False,Ireland,87838,1972,,110.986461,48.484791
Jeffrey Guerra,True,Wallis and Futuna,96412,1991,,13.150596,-2.167567
Jared West,False,Guatemala,98285,2016,,32.193151,-77.571674
Jennifer Owen,False,Finland,21859,1997,,158.723714,76.1114775
Kimberly Patel,False,Georgia,18436,1970,,96.013635,41.3989005
Brian Gonzalez,True,Congo,54277,1995,,159.908675,-63.183463
Jacob Jackson,False,Saint Vincent and the Grenadines,10625,2017,,112.831762,-56.485103
Crystal Fuller,True,Turks and Caicos Islands,62914,2015,,25.778443,-69.452437
Jessica Clark,True,Bolivia,14857,2016,,-98.179132,72.3226675
Deborah Hughes,False,Saudi Arabia,92736,2006,,7.838593,72.5477575
Anita Watkins,True,Gambia,63727,2016,,-4.925169,-54.639767
William Smith,False,Bouvet Island (Bouvetoya),40612,2018,,101.215189,-61.465988
Michelle Good,False,Turkey,40247,1995,,-54.081052,45.359117
Kathleen Smith,False,Puerto Rico,33096,2007,,149.059434,-15.462664
Benjamin Taylor,True,French Southern Territories,50852,2018,,175.958984,-66.9306565
Bethany Rivera,True,Andorra,76307,1983,,-21.992499,-46.1183495
Jonathan Robinson,False,Rwanda,03051,2006,,-55.651732,51.715375
Alexander Davis,False,Western Sahara,34560,2019,,-37.572477,85.623345
Tamara Roberts MD,True,China,20762,1993,,138.710356,23.8625745
Matthew Davis,True,Grenada,85283,2020,,-74.741827,9.663179
Kathleen Crosby,False,Mayotte,51452,1992,,83.739132,-26.629785
Amber Davis,True,France,87357,2013,,49.659329,27.4290035
Brandon Williams DDS,True,Trinidad and Tobago,28713,2007,,-32.655538,48.186339
Bruce Walters Jr.,False,Isle of Man,28305,2009,,23.204548,-10.4804595
Maria Nguyen,False,Timor-Leste,28092,2011,,81.352711,64.003132
Eric Hernandez,False,Korea,91308,1993,,28.988371,3.4519945
Emily Hamilton,False,Belarus,95492,2010,,102.715526,-42.8136485
Brian Mack,False,Dominican Republic,40367,2006,,-45.105846,7.458485
Steven Brown,True,Estonia,22227,1979,,-127.544965,-39.810243
Betty Lynch,False,Netherlands Antilles,73722,1978,,104.498175,-76.2891305
Denise Colon,False,Sierra Leone,08617,1991,,-86.370796,-55.5387025
Laura Vargas,True,Congo,02333,1991,,131.249011,79.5823125
Kent Griffin,False,Hong Kong,40012,1989,,-119.756342,10.9143215
Peter Munoz,False,Tunisia,42180,2008,,141.227643,80.456755
Jason Novak,False,Norway,17499,1991,,11.464620,-2.9790595
Joshua Wilson,False,Mozambique,83465,1973,,77.550114,33.786525
Nicholas Bailey,True,Turkmenistan,47557,1972,,135.599194,72.120804
Robert Peterson,True,Cyprus,41597,2007,,38.475821,-27.5551145
Aaron Fields,False,British Indian Ocean Territory (Chagos Archipelago),14072,2002,,28.234704,-13.1796265
Eric Huynh,False,China,13608,2000,,6.115762,29.024954
Michael Herman,True,Uruguay,24917,2007,,-65.377931,-71.881006
Holly Romero,False,Pitcairn Islands,07948,1973,,-68.333397,-23.0807035
Travis Wright,True,Estonia,27438,1992,,-8.605401,-54.615590
Chelsea Hernandez,True,Ethiopia,87890,1995,,140.230309,85.5187935
Donna Crane,False,Maldives,94364,2006,,0.427919,-17.7694465
Jennifer Davis,True,Iceland,58556,1995,,-6.289120,-24.919629
Erica Brewer,False,Singapore,21211,1979,,165.229687,-37.5257325
Chelsea Young,True,Morocco,11224,1987,,-85.418993,-62.9128635
Shane Banks,True,Heard Island and McDonald Islands,23541,1970,,116.376896,-51.5231445
Ashley Jones,True,Tunisia,21563,1993,,51.814587,54.3816525
Brandon Mcknight,False,United Kingdom,65368,2005,,39.992887,59.950944
Brian Bryant,False,Bermuda,67235,1992,,-77.194958,13.1175315
Alice Gaines,True,Martinique,98058,1981,,-56.075402,48.034305
Luke Joseph,False,Israel,89243,1977,,-97.694701,17.081666
Sabrina Ramos,False,Nicaragua,12880,1992,,-97.842622,-57.127846
Lauren Sexton,True,Yemen,03561,2005,,-126.935060,17.425895
Ian Perry,False,Somalia,79545,2017,,-17.792661,-14.2375275
Robert Proctor,True,Palau,12237,1992,,154.964274,-56.8736485
Sarah Alvarez,True,Cocos (Keeling) Islands,01319,2002,,-130.705436,68.245923
Jill Johnson,False,Albania,10035,2002,,109.946986,3.5157185
Jason Nicholson Jr.,False,Italy,40573,1986,,-33.982033,7.395681
Lisa Gibson,False,Seychelles,28952,1982,,-149.753491,25.4288585
George Jones,False,Russian Federation,75567,1982,,-84.461289,-42.010465
Mr. Kenneth Garcia Jr.,True,Bahamas,97254,2019,,-156.856893,81.4348915
Michael Baxter II,False,Wallis and Futuna,52124,1994,,-5.703370,-8.6220235
Melissa Garcia,False,Croatia,99816,1983,,107.556921,-82.6046465
Jonathan Schmidt,True,Taiwan,50285,2017,,-159.485549,-44.7327575
Tony Ramirez,False,Guam,37091,1978,,-154.019138,-72.577191
Kelly Valdez,False,Uzbekistan,92141,1975,,-103.293851,-1.571998
Shannon Austin,False,Micronesia,97518,2019,,137.920910,60.115398
Kimberly Olson,True,New Caledonia,65680,2001,,-32.520120,-13.0522925
Misty Garcia,False,Papua New Guinea,25431,1983,,-152.889022,40.4508805
Kirsten Harris,True,Lebanon,74503,2021,,-31.391039,-27.0214115
Jackson Ross,True,Malta,81545,1994,,26.434876,42.4699115
Christopher Pena,True,Israel,25219,1974,,-20.478172,-28.0238555
Kendra Hicks,False,British Virgin Islands,24414,1977,,-126.881765,25.194243
Ann Roach,True,Bhutan,97041,2002,,-140.597564,47.983302
Levi Miller,True,Gabon,30150,1974,,-91.067145,21.524648
Nathan Adkins,False,Yemen,82158,1976,,-119.923036,-63.1701805
Aaron Rhodes,False,Burundi,45995,1982,,-116.732508,-71.6439065
Clinton Jones,False,French Guiana,80182,2002,,-24.404852,-28.5442815
Karen Singleton,False,China,91256,2021,,59.974647,55.1348345
Nicholas Austin,True,Angola,78382,1975,,21.986248,-39.3136595
Mrs. Tina Woods,True,United Arab Emirates,88789,2003,,-6.478117,79.906350
Ryan Douglas MD,False,Cocos (Keeling) Islands,37002,2007,,179.516143,-40.878482
Regina King,True,Iraq,68078,1999,,-94.854559,-73.3031425
Morgan Cordova,False,Netherlands Antilles,84227,2000,,101.896876,-59.0145045
Samantha Tyler,False,Macao,40912,1974,,-119.107466,-45.361747
Kayla Conley,False,Niger,44464,1978,,-157.559778,54.323451
Shawn Barton,True,Lao People's Democratic Republic,33778,2016,,28.692444,31.5261505
Sarah Dorsey,True,Cote d'Ivoire,92673,1970,,-149.221092,-67.415391
Rebecca Morris,True,Bolivia,46123,2021,,-56.586224,-15.2450355
Joel Brooks,True,Sweden,12219,1983,,75.927361,64.2805335
Peter Fleming,True,Paraguay,61706,1978,,-141.709330,-20.1602895
Tammy Ryan,True,Kazakhstan,70015,1977,,124.363332,-1.8387905
Laura Koch,True,Heard Island and McDonald Islands,61972,1987,,-124.434761,17.983439
Arthur Erickson PhD,True,Micronesia,50816,1991,,148.651371,-82.444398
Christopher Collins,True,Burkina Faso,67051,1998,,-156.752379,-65.9484655
Erin Mckay,False,Eritrea,72723,1992,,82.746758,37.654636
Scott Mitchell,False,China,10389,2014,,-45.840548,-88.1053835
Brandon Bullock,True,Liberia,58518,2009,,154.059368,-28.385261
Dean Gardner,False,United Kingdom,35087,1979,,-103.853790,-30.9522825
Mr. Jacob Moore,False,Lesotho,18541,2005,,-147.401946,13.617649
Francisco Sandoval,False,Turkmenistan,64984,2004,,78.367118,61.1337745
Joshua Brown,True,Dominican Republic,44746,2019,,-98.821943,-32.321078
Ashley Cunningham,False,Iran,54763,2006,,-155.085614,66.922899
Richard Santos,True,Haiti,88535,1971,,-163.760878,-13.0290895
Richard Boone,True,Seychelles,53696,2001,,-134.907618,37.3096385
Denise Fleming,True,Svalbard & Jan Mayen Islands,46995,2004,,68.725496,82.7608245
Diana Shelton,False,Bolivia,44896,2014,,-129.493583,-35.5735855
Travis Lee,True,Sweden,87086,1978,,-67.889685,-74.148911
Beth Edwards,False,Holy See (Vatican City State),06255,1997,,60.679175,-74.4452535
Lori Case,False,Germany,21570,1993,,68.686768,-80.1105105
Amanda Preston,True,Malawi,80237,2018,,51.239248,74.6460505
Janet White,True,Italy,06394,1977,,-139.063894,-35.9240735
Scott Allen,False,Tonga,40135,2021,,172.839844,8.626210
Michael Rivera,False,Saudi Arabia,25367,1986,,3.559890,-61.147740
Russell Barrett,False,Puerto Rico,23941,2013,,43.201437,-20.7661795
Hannah Levine,False,Greenland,06823,1985,,43.987605,10.7833245
Rachel Miller,False,Chile,29941,1994,,29.036237,-22.2850235
Michael Lane,True,Seychelles,92069,1984,,49.112169,-53.712741
Catherine Hernandez,False,China,27770,1997,,-28.148670,64.357447
Dr. Robert Figueroa,True,Kiribati,78866,1997,,-60.076277,-49.0787755
Kathryn Sellers,False,Oman,71469,2012,,-105.734372,69.7428555
Dakota Quinn,True,South Georgia and the South Sandwich Islands,56059,2017,,-31.846022,53.4489595
Cynthia Dickerson,True,Niger,39060,1981,,78.024535,-22.874625
Charles Baird,False,Grenada,79013,1975,,-149.962868,50.8974985
Ronald Hart,False,Liechtenstein,59415,1981,,154.245355,-30.223351
Susan Boyd,True,French Guiana,80012,2009,,-97.968799,0.1636835
Douglas Garrison,False,Tokelau,87888,1974,,-75.466538,55.310828
Jennifer Mitchell,True,Brunei Darussalam,65681,1978,,62.717057,81.2338555
John Mcdonald,True,San Marino,51094,1981,,-79.038113,49.6603485
Thomas Thompson,True,Botswana,19227,1976,,-90.016405,23.672693
Robert Smith,False,Kyrgyz Republic,17079,1970,,-43.923818,-25.1468515
Rodney White,False,Falkland Islands (Malvinas),39474,1973,,-137.335051,20.630703
Jennifer Phillips,False,Anguilla,32559,2006,,118.116109,21.620877
Daniel Thomas,True,United Arab Emirates,46272,1979,,131.148048,54.0528515
Daniel Brown,False,Bosnia and Herzegovina,56948,2020,,-129.328251,32.680577
Kathryn Bryant,True,Iraq,05885,2015,,163.428436,-54.9809695
Jonathan Cook,False,Cote d'Ivoire,86906,2001,,17.355936,-22.3426945
Steven Rivers,False,Western Sahara,04260,1984,,-113.458020,-61.8649325
Stephen Rios,False,Angola,97095,2002,,-8.170532,89.0291285
Jackie Wright,False,Saint Barthelemy,11878,1975,,116.739027,29.3452265
Catherine Norton,False,Afghanistan,89876,2008,,-35.665465,26.7923755
Monica Medina,False,Cambodia,60241,1973,,35.507659,53.075701
Mark Davis,True,Reunion,96605,1991,,15.360879,86.0238545
Amanda Davis,False,Iceland,90326,2000,,-115.987925,55.641296
Anthony Ruiz,False,Russian Federation,14501,1979,,40.803028,-66.440797
Daniel Norton,False,Korea,57704,2002,,-138.409781,45.151593
Victoria Salas,False,Dominica,64449,2009,,-83.122421,42.5446305
Roberto Williams,False,Kuwait,05376,1971,,165.850466,82.014928
Jessica Garcia,True,Sudan,82897,1990,,7.975078,81.2629265
Angela Monroe,True,Moldova,77896,1987,,22.457343,-15.541454
Jeffrey Kaiser,False,Georgia,50598,2007,,161.391092,-37.8069885
Rebecca Lambert,True,Canada,01327,1970,,87.516586,52.735962
Taylor Lopez,True,United Kingdom,23237,1991,,21.279035,15.017114
Larry Martinez,True,Timor-Leste,45923,2021,,-93.265496,31.7097535
Jacob Delacruz,True,France,69101,1995,,-8.753324,8.1282255
Kimberly Ford,True,Saint Kitts and Nevis,42938,2014,,147.757672,2.9461785
Jacqueline Tyler,True,Papua New Guinea,24953,1974,,56.970274,54.8653005
Richard Schneider,True,Anguilla,27582,1992,,9.823064,36.6419075
Kevin Gray,False,Central African Republic,96094,2015,,-154.444115,-82.323548
Johnny Holt,True,Lithuania,74320,1978,,-84.097732,-37.4821825
Nicholas Stanton,False,Sierra Leone,21880,2015,,93.265316,-41.984505
Colton Reeves,True,Cameroon,46673,1971,,-125.405518,-62.6557485
Tracy Reid,False,Chad,03046,2018,,121.691053,37.428121
Victoria Levy,False,Belgium,14941,2015,,-6.148382,75.225740
Eric Keller,True,Singapore,36226,2000,,165.606205,62.3536805
Jaclyn Reeves,True,Italy,01214,2002,,14.465575,-65.3837105
Danielle Evans,True,Djibouti,49225,1990,,-96.097962,-78.7800045
Daniel Rodriguez,True,Isle of Man,28281,1970,,162.604593,9.631887
Sara Evans,True,Indonesia,67773,1999,,-50.777617,-57.4050965
Martha Watts,True,Zimbabwe,19620,2019,,28.544086,36.2688685
Mary Scott,True,Russian Federation,86715,2007,,59.610248,32.077486
Tommy Fox,False,Switzerland,55128,2006,,134.315154,67.929724
William Esparza,True,Puerto Rico,15745,2009,,66.576028,80.8609185
Mark Lewis,True,Turks and Caicos Islands,74133,2007,,81.725418,43.421317
Jacqueline Ritter,True,Cocos (Keeling) Islands,48706,1989,,-116.769167,23.3356115
Nicole Davis,True,Netherlands Antilles,32760,1985,,-110.726996,-59.3334875
Angel Ward,False,Barbados,23069,2018,,129.659170,49.119510
Steven Joseph,False,Ethiopia,40933,1992,,105.100095,-76.427296
April Cannon,True,Cameroon,07351,2008,,-17.671338,-37.003614
Anthony Owens,True,Lebanon,78241,1997,,-25.213534,-38.781557
Katherine Brown,False,Comoros,59945,2006,,-126.290114,11.6417075
Timothy Johnston,True,Mayotte,85562,1990,,-1.303738,-22.180350
John Mcmahon,False,Paraguay,57113,1982,,-75.187087,-53.458376
Brian Ashley,True,Lao People's Democratic Republic,47390,1975,,162.852607,-69.167409
Antonio Carlson,False,Colombia,43617,1995,,-35.756005,72.9771475
Heather Vazquez,False,Comoros,72464,2010,,-97.221083,75.195695
Larry Martinez,False,Mexico,23908,1975,,-174.306742,-57.550468
Ronald Jimenez,False,Ghana,78408,2002,,84.818556,51.783599
Jennifer Cruz,True,Croatia,87732,1988,,107.883499,-16.1686845
Timothy Potts,True,Argentina,19419,1985,,-49.153216,74.149366
Ms. Leah Gonzales,False,Guyana,75887,2021,,-175.507577,-40.978238
Lisa Fowler,False,Liechtenstein,88067,1971,,97.690724,-35.3151405
Julie Gallegos,True,Canada,14267,2020,,-134.068551,-86.3761605
Elizabeth Vargas,False,Nigeria,31617,2017,,-46.091436,-62.441140
John Ward,True,Saint Helena,37597,2002,,3.053997,-59.611744
Sarah Martinez,False,French Polynesia,73654,1988,,-138.894374,40.2097905
Mary Williams,False,Chile,65022,1989,,-162.744225,-10.8536895
Jo Harrison,False,Lebanon,64147,2009,,-165.597584,12.8223695
Darryl Sandoval,False,Iceland,34089,1997,,-140.358617,60.558278
Mark Barry,True,Micronesia,51538,1970,,-137.325609,-55.9792245
John Robinson,True,Sri Lanka,64002,2013,,22.140242,-7.985621
Michael Ramsey,False,Belize,67877,2004,,-175.267434,-81.580743
Victor Edwards,True,Germany,15312,2004,,147.162048,21.140641
Marcus Benson,True,Togo,43887,1974,,65.747317,-79.981980
Larry Ellis,True,Niger,69123,1980,,6.826696,70.159563
Christian Webb,False,United States Minor Outlying Islands,86955,1983,,52.579915,25.494878
Lindsey Robinson,True,Cambodia,67170,1991,,-171.779892,-77.829278
Amber Smith,False,Botswana,72510,1977,,-71.205133,-43.3804405
Courtney Owens,True,Kyrgyz Republic,14650,1997,,-61.604153,42.9068695
Christopher Walker,False,Falkland Islands (Malvinas),76466,1990,,-68.391808,-15.5487955
Karina Hinton,False,Togo,40945,1979,,-9.121426,61.452737
Frederick Henderson,True,Equatorial Guinea,08824,1985,,-144.155075,19.143246
Sylvia Moore,False,Sweden,47599,1999,,65.191058,83.1892495
Ann Lopez,False,United States of America,13945,1979,,178.637430,2.2976585
Michael Montoya,True,Albania,81660,1998,,-168.842091,-20.919942
Wayne Nguyen,False,Central African Republic,20595,2007,,22.391307,32.568630
Nathan Rodriguez,False,Togo,62375,2000,,-37.281777,81.2567885
Brandon Potts,True,Saint Barthelemy,88957,2012,,-10.996129,64.459907
Elizabeth Hardy,True,Liechtenstein,50431,2013,,109.484228,35.3067755
Pamela Mora,True,Guyana,35696,1972,,-19.691474,-47.6073425
Stephen Jenkins,False,Turkmenistan,47956,2017,,-165.087818,71.097670
Shaun Aguirre,True,Qatar,02560,1977,,-56.839301,57.079281
Emily Scott,False,Papua New Guinea,22523,2005,,35.582066,-19.4920835
Meagan Mccarty,False,Pitcairn Islands,19969,1985,,-23.187403,-86.848195
Anne Davis,False,Montserrat,28606,1989,,81.746467,52.3596985
Victoria Mcdonald,True,Marshall Islands,73029,1992,,57.868153,68.966671
Brandi Oneill,True,Somalia,52658,1993,,-158.371741,-4.312491
Jennifer Burgess,True,Lao People's Democratic Republic,67320,1990,,-25.820562,-24.467601
Samuel Walker,False,United Kingdom,12051,1970,,125.658303,-32.6717165
David Lyons,False,Gambia,52400,2011,,-18.270622,-84.6936225
Mr. Jose Gray Jr.,True,Greece,95952,2014,,-37.559806,-18.872529
Bonnie Cervantes,True,Hong Kong,42552,2001,,-36.532166,59.140632
Christina Gallegos,False,Holy See (Vatican City State),16428,1981,,-71.818449,89.5268875
Linda Powell,True,Kyrgyz Republic,26427,1986,,-66.493854,-12.9430735
Mallory Moore,True,Ghana,21291,1983,,73.554607,57.7982415
Lawrence Brown,True,Tokelau,72000,2011,,-118.828507,86.154277
Frank Cardenas,False,Angola,06895,1973,,-69.365940,88.754532
Dean Baker,True,Nigeria,38603,1972,,-136.496006,-78.906117
Holly Lowe,False,Cameroon,51668,1999,,-41.140569,89.0570435
Claire Nguyen,False,South Georgia and the South Sandwich Islands,63821,1970,,106.615657,-54.343059
Krystal Murphy,False,Kiribati,77409,2016,,-20.589872,-13.738219
Christopher Valentine,False,Seychelles,32127,2010,,74.967564,77.9053615
Julie Odonnell,True,Saint Kitts and Nevis,96645,2005,,65.390992,-57.385000
Benjamin Robinson,True,Nauru,76579,1999,,60.153960,0.118055
Collin Ross,False,Nepal,25858,1980,,-25.018257,54.012823
Sherry Davis,False,Algeria,71737,1978,,-100.844526,69.573612
Monica Rice,True,Montenegro,70418,2014,,67.269535,62.042860
Molly Taylor,False,Gabon,38141,1999,,-91.913490,38.511086
