Name,Own_House,Country,Zip_Code,Year,Time,Longitude,Latitude
Frank Lawson,False,San Marino,96346,2004,,-8.601864,-88.277080
Denise Stewart,False,Honduras,60022,1992,,-99.325753,33.7504225
Tracy Jones,True,American Samoa,36222,1984,,80.210660,-48.6657635
Michael Strong,False,Seychelles,20400,1981,,120.010760,-51.956091
Jacob Gomez,True,Kenya,64538,1973,,152.570385,-63.444314
Antonio Vargas,True,Haiti,81583,1994,,-126.569989,-10.2503795
Justin Peters,True,Poland,43497,1988,,116.894492,9.0290815
Adam Castillo,False,Bahrain,20704,2008,,44.815256,-39.6334945
Mrs. Abigail Torres,False,Slovenia,15935,2005,,-25.750078,-71.8647735
William Carroll,True,Monaco,82280,1982,,157.728081,54.128337
Adrian Gates,False,Puerto Rico,69334,2011,,-69.947179,25.3942665
Marie Hicks,True,French Polynesia,81501,1992,,45.502245,10.416224
James Martinez,True,Singapore,19373,2007,,-171.260364,12.8537535
Casey Werner,True,Belgium,01189,1995,,-24.888762,58.3197225
George Roberts,True,Brazil,23546,1971,,59.728481,-33.6862735
Raymond Gordon,True,Burkina Faso,51587,1976,,28.662676,53.439167
Nancy Weaver,False,Guam,45844,1980,,17.006492,-42.025368
Nathan Lane,False,Malta,63817,1994,,-150.366627,-58.140169
Julian Cruz,True,Lesotho,85149,1984,,38.310751,-40.0100935
Jennifer Norris,True,Pakistan,46105,2000,,-83.354719,67.7808115
Katelyn Hudson,False,Tanzania,25908,1973,,-43.636974,30.0310325
Tracy Stone,True,Latvia,80276,1973,,-144.086758,-61.7819025
Rebecca Garcia,True,Guinea,75983,1989,,-159.022759,-50.637558
James Flowers,True,Falkland Islands (Malvinas),14875,1971,,-75.209312,18.4932415
Matthew Mclaughlin,True,Turkey,19096,1972,,-35.717504,80.3617055
Tyler Gutierrez,True,Estonia,80310,2015,,45.364020,-31.084147
Michael Burns,True,Wallis and Futuna,58682,1986,,-43.151490,-18.242345
Barry James,False,Saint Vincent and the Grenadines,04493,1983,,153.304740,34.7132985
Charles Mcmillan,True,Kyrgyz Republic,74852,2010,,-81.394393,61.6904955
Bradley Lee,False,Suriname,45848,1992,,-178.683371,74.6687995
Jeff Thompson Jr.,True,Japan,88931,2012,,179.242285,74.457546
Trevor Boone,False,Bangladesh,58157,1989,,6.671297,20.289712
Dr. Ian Rivera,False,Finland,13708,1972,,-76.266094,-83.4990675
Cameron Zimmerman,True,Spain,14233,2012,,-19.531358,-10.335284
Michael Dougherty,False,Dominica,84466,1987,,-109.508010,-4.334606
Sheila Flores,True,United Kingdom,46400,1981,,64.591330,-56.105821
Kenneth Hopkins,True,Hungary,57879,1981,,-140.170171,71.501510
Victor Allen,False,Botswana,71668,1995,,42.703958,41.499877
Bill Barry,True,Trinidad and Tobago,08644,1992,,-85.356844,-67.9695625
Paul Bell MD,True,Portugal,26031,2000,,177.692857,29.2372355
Paul Castro,True,Egypt,35262,1990,,84.363205,63.9563485
Amanda Thomas,True,Macedonia,73706,2010,,80.079074,12.6055355
Jennifer Gomez,False,Iraq,88380,2014,,124.339714,68.811006
John Melton,True,Kiribati,29724,1975,,157.577582,3.420400
Joseph Daniel,False,Kenya,18697,1992,,-92.827761,-41.973631
Barry Luna,True,Denmark,69777,2010,,137.516730,-11.488223
Patricia Armstrong DDS,False,Yemen,14740,2015,,163.954348,88.7879465
Angel Kennedy,False,Israel,15986,1999,,75.988827,32.2797685
Jason Moore,False,Luxembourg,71596,1985,,-165.314484,-14.065014
Glenn Thomas,True,Angola,79532,2000,,-162.109451,-76.9372925
Mary Wilson,False,Malaysia,59387,2006,,-46.795323,87.3448645
John Barron,False,Tajikistan,63855,1987,,-175.843009,19.605935
James Peters,True,Cuba,21496,1992,,-121.658079,-53.444163
Alicia Hansen,False,Ghana,48084,2000,,10.761486,-23.878006
Kathleen Gates,True,Kenya,97937,1991,,29.460093,-31.853123
Joshua Miller,False,Suriname,41524,1983,,-92.054244,36.3419835
Lisa George,True,French Polynesia,29815,1994,,-97.842736,-48.1149375
Brett Hamilton,False,Afghanistan,94619,1980,,-28.803859,-28.644654
Tyler Reed,False,Nigeria,96744,2012,,-23.120722,17.695816
Richard Hayes,True,Jordan,71112,1990,,42.547209,49.0960285
Tonya Cooke,False,Latvia,60661,2002,,-94.061940,-46.8391145
Sara Casey,True,Russian Federation,49777,2015,,-168.378766,9.039041
Selena Parrish,True,Qatar,52480,2013,,-106.836065,56.0195655
Steven Middleton,True,Faroe Islands,32662,1971,,42.722152,-75.6173925
Cindy Kelly,False,Niger,25598,1989,,-62.838518,70.2821725
Andrew Mitchell,True,Singapore,02631,1978,,104.284251,17.566616
Tracy Walls,True,Egypt,76043,1986,,174.038576,-39.2925825
Matthew Ayala,False,Portugal,91110,2013,,19.138281,-68.3771085
Jennifer Williams,False,United Arab Emirates,41344,1975,,154.398177,7.2291545
John Hernandez,False,Saint Lucia,01480,2010,,-174.917538,-51.758717
Kimberly Rogers,True,Tanzania,92128,1990,,-97.691955,-57.9198385
Michelle Reed,True,Micronesia,62927,1998,,139.107390,76.550016
Matthew Thomas,False,Cuba,53899,1996,,-4.030811,25.9070515
William Faulkner,True,Chile,95524,1996,,131.103487,47.4951515
Vincent Williams,True,Congo,70107,2014,,52.899579,-18.682093
Stephen Thomas,False,United Kingdom,70358,2012,,-123.996546,27.589146
Robert Adams,True,Central African Republic,40746,2015,,98.466338,-80.148438
Valerie Durham,False,Djibouti,89604,1971,,-26.603934,-31.722117
Valerie Kelly,False,Marshall Islands,49865,2016,,-82.348891,-61.5161505
Jacob Stevens,True,Zambia,73416,1989,,-37.035486,-17.859090
Abigail Harris,False,Guam,91053,2013,,5.233801,-41.496094
Lisa Hopkins,True,American Samoa,81075,2004,,-171.118741,24.829194
Tiffany Wilson,False,Nepal,43545,1999,,-2.052396,-32.304121
Cindy Dickerson,True,Afghanistan,03280,1986,,14.657089,72.4177525
Aaron Williams,False,Comoros,68265,1975,,175.379439,9.7296115
James Schmidt,False,Belarus,63900,2004,,165.522150,19.5417555
Nathan Carter,False,Greenland,11508,1986,,-38.102354,-70.541900
Catherine Wilson,False,Liechtenstein,67605,2004,,-51.828551,24.887831
Philip Nguyen,True,New Zealand,45379,2017,,-35.142000,28.944395
Luke Giles,True,Martinique,93087,1994,,118.859009,9.8310115
Matthew Turner,False,Madagascar,65446,2015,,93.883796,-76.3610235
John Rosario,True,French Guiana,04901,2005,,139.922104,80.3054295
Anna Deleon,False,Cambodia,93377,2006,,-153.649729,-34.821193
Stacey Webb,False,Guatemala,07999,1991,,-113.458254,-21.636061
Amy Cohen,False,Pitcairn Islands,33412,2001,,-67.872290,-87.7343655
Stephanie Peters,False,Guadeloupe,21201,1996,,-98.267212,5.5231655
Patrick Fleming,False,Guam,50661,1990,,36.127906,53.872758
Stanley West,True,Bahrain,46240,1985,,97.876785,23.577695
Adrian Santos,True,Cyprus,73957,1985,,-21.046975,-26.3046155
Traci Hayden,False,Tunisia,78901,1973,,-36.124948,-17.242303
Edward Dunlap,True,Andorra,91118,2019,,-106.474248,-67.0606705
Bob Carpenter,True,Timor-Leste,80497,2020,,-41.952123,-63.225946
Donald Wise,False,Western Sahara,66510,1984,,75.422424,-30.3118485
Terry Stokes,False,Jersey,07964,2001,,35.360239,20.7055535
Tony Williams,True,Peru,38784,1992,,-84.239157,-45.111793
Eric Cox,True,Palestinian Territory,29833,2010,,25.952224,-39.564927
Bryan Patterson,True,Saint Barthelemy,74624,1981,,-6.627735,-76.9045105
Sandra Stein,True,Trinidad and Tobago,59397,2016,,6.663606,33.724708
Andrea Jenkins,True,Spain,58859,1982,,-92.173525,35.9185865
Jennifer Baker,True,Tajikistan,97494,1993,,65.220200,15.3765335
Kristin Schroeder,False,Bermuda,82409,1970,,69.380387,61.570565
Megan Hill,True,Vietnam,94782,1985,,-33.324047,40.1525705
Tammy Mcdonald,True,Marshall Islands,65287,2014,,-82.062302,57.511312
James Ellis,False,Oman,49375,1977,,-110.722897,-52.355210
Nichole Mitchell,True,Greece,07701,1973,,44.319303,-82.049972
Theresa Lopez,True,Thailand,31480,2004,,-141.532019,-35.630548
Andrew Perkins,True,Lao People's Democratic Republic,77074,2006,,-68.375161,42.456724
Philip Stevens,False,Bulgaria,34128,2016,,126.552381,-10.733211
Daniel Tucker,True,Suriname,43811,1970,,144.214800,41.9986695
Audrey Lewis,True,Cyprus,10368,1977,,47.729516,29.3365025
Adrian Duncan,False,Tokelau,81143,1984,,75.074694,-86.2210065
Haley Lambert,True,Puerto Rico,71904,1970,,158.601961,-22.417395
Steven Sanchez,False,Guyana,82847,1979,,-7.035904,-71.275036
Kimberly Vargas,False,Palestinian Territory,42772,2012,,-126.120626,27.796982
Christopher Smith,True,South Africa,74819,2005,,37.183529,50.0716745
David Anderson,True,Azerbaijan,22949,1988,,3.014066,-67.0437675
Katie Turner,False,Fiji,96319,1986,,93.478430,-74.1262825
Monica Fields,True,Zambia,65345,1999,,-8.866463,-63.0726765
Jessica Williams,False,Macao,82999,2018,,-130.906580,86.5787975
Shelley Garcia,True,Ethiopia,35509,1970,,-11.953748,12.9752355
Willie Smith,True,Saint Lucia,13475,1985,,-51.025690,-15.877173
Ashley Jefferson,False,United States Virgin Islands,15531,2017,,-13.529242,33.4132255
Melanie Combs,False,Iraq,23428,1991,,-2.926099,43.2027965
Kimberly Davis,False,Swaziland,39317,2016,,19.380036,30.1749455
Benjamin Stein,True,Andorra,85729,2001,,-89.423037,-53.2982185
Michelle Cantrell,True,Andorra,32712,1997,,6.656698,-24.8599345
Gail Webster,True,United States Virgin Islands,40333,1971,,111.872759,80.0051075
Rhonda Thompson,False,Philippines,36567,2009,,-20.934674,-28.200269
Brittany Cole,False,India,81982,1993,,-48.814186,31.758236
Michelle Davis,True,Papua New Guinea,01346,1976,,-3.662661,-66.455132
Amy Werner,False,Korea,11006,2021,,-50.440864,-32.132163
Anthony Hernandez,False,Belarus,43005,2012,,62.210070,57.2325525
Aaron Phelps,True,Moldova,62053,1988,,-53.121307,26.070431
Linda Jones,True,Mexico,70395,2003,,39.724151,33.747562
Michelle Powell,False,Wallis and Futuna,09886,1975,,-64.866663,75.095156
Tim Golden,True,United States Minor Outlying Islands,16498,2017,,-32.435071,-19.281058
Jennifer Ortiz,True,Namibia,27890,1995,,131.715859,15.337954
Glenda Patel,True,Botswana,15050,2008,,21.344731,-34.138677
John Collins,True,Christmas Island,75773,2020,,96.442274,44.2575685
Bianca Turner,False,San Marino,47503,1980,,-0.383506,33.1696855
Kevin Patterson,False,Christmas Island,86047,1971,,-54.998027,6.543295
Rodney Ray,False,Brunei Darussalam,40512,2015,,143.498719,2.755400
Yolanda Hawkins,True,Belarus,78415,2017,,-11.733067,63.7571355
Jared Jensen,True,Faroe Islands,07866,1980,,147.692564,67.834717
Amber Hammond,True,Palestinian Territory,59867,2020,,39.065559,6.018908
Megan Carrillo,True,Ghana,63917,2002,,-90.727562,-77.631999
Dustin Turner,True,Sao Tome and Principe,42525,1971,,84.356509,-41.9993525
Janet Gonzalez,False,Moldova,31263,1996,,-64.586383,53.5398755
Tommy King,True,Angola,72094,2015,,-148.202434,85.935613
Derek Hess,True,Northern Mariana Islands,29082,2008,,-144.627973,19.1311305
Samuel West,True,Swaziland,08176,2000,,27.008204,47.731572
Michael Bryant,False,Malaysia,69064,1978,,-68.379108,-42.4912155
Diane Cabrera,True,Bhutan,97768,1993,,61.162716,39.1455975
Francisco Vargas,False,Mauritania,87797,1984,,133.450353,-74.595618
Laura Morris,True,Tokelau,01531,2001,,-174.991318,4.359107
Kathleen Crawford,True,Senegal,82028,1981,,-2.626068,-39.9852415
James Williams,True,Denmark,43667,2010,,-159.262996,55.841513
James Washington,False,Uzbekistan,02500,2015,,18.569529,88.503458
Andrew Petersen,True,Lithuania,45393,2010,,132.786403,13.2172295
Kevin Sanders,True,Honduras,55452,1971,,-129.329268,17.744577
Cindy Lopez,True,Guatemala,78514,1983,,161.155496,-3.142771
Stephanie Clayton,True,Tanzania,10334,1984,,105.681799,-76.9167565
Allen Sherman,True,Algeria,81104,1978,,-104.299421,-8.9463945
Jessica Allen,True,Martinique,58047,1994,,-139.450016,19.910438
Angela Edwards,False,Costa Rica,35124,1999,,77.368541,-14.6944825
David Nelson,False,Dominican Republic,45134,1974,,32.167347,-86.327351
Fernando Owens,True,Aruba,64405,2021,,-15.342997,-87.781400
Melinda Taylor,True,Peru,21873,1979,,15.622451,27.7848625
Katherine Adams,True,Portugal,05879,1998,,79.831017,48.288479
Allison Williams,False,Sri Lanka,96982,2018,,139.246777,-57.208055
Kelsey Small,True,Cuba,84036,2017,,53.307448,-20.607474
Jerry Shepherd,True,Grenada,85252,1978,,25.585095,-25.8468795
Stephanie Johnson,False,Nicaragua,80479,1974,,-45.895709,37.104390
Jessica Smith,False,Guyana,00567,1995,,78.133802,-83.327586
Ryan Hamilton,False,Angola,91715,1989,,-177.540454,33.4172335
Connie Price,False,Nauru,81173,1994,,41.138113,85.841349
Dale Grimes,True,Georgia,57817,2013,,113.313201,-69.740066
Anthony Buchanan,True,Denmark,41457,1980,,-32.839153,-24.360908
Lauren Sanders,True,Sao Tome and Principe,90550,2001,,-43.162294,-69.246615
Joseph Kent,False,Cuba,80139,1973,,4.790840,30.651168
Tammy Sanford,True,Haiti,28137,1993,,26.717022,-34.090666
Melanie Martinez,True,Vanuatu,26388,2009,,91.860822,51.4575345
John White,False,Saint Barthelemy,36411,1987,,89.344072,-16.2939935
Luis Smith,False,Guernsey,33934,1994,,106.685563,22.3286925
Jasmine Gardner,False,Mozambique,11369,1989,,-46.630235,16.6076575
Calvin Smith,False,Russian Federation,45165,2016,,96.908133,43.5915195
Natalie Jones,False,Guinea,89314,1986,,-12.927047,60.064910
Alexis Rose,False,Seychelles,68140,2011,,20.714782,0.1396495
Roger Smith,False,Papua New Guinea,20546,2005,,-131.769187,-20.8787175
Karen Hernandez,True,United States Virgin Islands,94745,2002,,-104.038310,50.0628755
Maria Hawkins,True,Moldova,89247,1997,,51.586583,11.4148195
Todd Zamora,False,Colombia,65360,2012,,-60.722601,50.766665
Louis Howe,False,Northern Mariana Islands,83136,1992,,-64.541436,57.7022855
Sheila Hernandez,True,Zambia,45983,2006,,-37.341074,14.865509
Keith Vaughan,False,Spain,36386,2004,,-143.935464,-68.459950
Kathryn Parker,False,India,55755,2005,,105.095848,-35.970285
Dr. Angel Mills,False,Guinea,59443,2002,,-165.156798,28.666577
David Jensen,True,Nauru,59144,1995,,141.604123,87.2953935
Paul Duncan,False,Montenegro,48952,2003,,-76.879945,-81.203836
Vanessa Suarez,False,Palau,22476,1998,,-175.465652,-39.6392395
Linda Campos,True,Congo,97707,1970,,123.633431,-58.9189365
Christopher Freeman,False,Germany,50872,2008,,115.133677,-20.7583955
Peter Miller,False,Montserrat,59611,1997,,125.694921,25.098928
Kim Mitchell,False,Austria,16685,1976,,117.717467,-19.921207
Steven Briggs,False,Kenya,07680,1982,,-51.534954,-84.0233245
Jonathan Weber,True,Samoa,77222,1992,,62.443735,-45.8304515
Michael Singleton,True,Montserrat,72847,2005,,-37.273507,-69.2970235
Daniel Pena,True,American Samoa,52907,1994,,3.443868,-76.0923625
Jeffrey Williams,True,Suriname,14148,2007,,114.271652,70.8927535
Mrs. Haley Smith MD,True,Netherlands Antilles,06164,1985,,30.881241,-17.9564075
Joseph Hines,True,Swaziland,87737,2010,,-99.884993,75.895998
William Moore,True,Burundi,75958,1978,,-36.112762,37.4672205
Cynthia Mcguire,False,Guatemala,23299,2009,,100.716990,-26.029385
Jill Jones,True,Uruguay,05491,1986,,-46.367102,85.868762
Nancy Pineda,True,Russian Federation,72379,1995,,-155.812702,-80.601912
Megan Gregory,False,French Polynesia,25215,2006,,36.777811,-65.3308175
Mrs. Amanda Daniel MD,False,Tuvalu,76975,1996,,138.017987,31.8326055
William Perkins,True,United States Minor Outlying Islands,64507,1972,,-19.218299,-84.386754
Michael Little,True,Cuba,73114,1985,,-42.712863,16.517009
Kristie Dalton,True,Iran,48820,2013,,-14.360333,-39.4163755
Erica Levy DDS,False,Greece,13926,2002,,-132.120282,48.1543685
Carol Phillips,False,Ethiopia,26118,1990,,163.525105,-25.370600
Cameron Hurley,False,Turkey,87921,1971,,148.282850,71.199594
Yolanda Long,True,Romania,24727,2015,,-162.098450,-81.834759
Ana Jacobs,True,Wallis and Futuna,31033,1983,,-138.115539,-22.536159
David Caldwell,False,Mexico,91374,1992,,-68.506541,82.3097255
Tina Young,False,Australia,59241,1992,,-94.499470,69.624965
Joshua Mcgrath,True,United Arab Emirates,55092,2018,,-108.634558,20.5553885
Carolyn Wilson,True,Kuwait,50511,1970,,82.737629,15.597632
Max Burgess,True,Holy See (Vatican City State),54863,1987,,86.573752,-12.147242
Daniel Bentley,True,Zimbabwe,85709,2020,,45.641296,17.7536255
Amy Carter,True,Sudan,98892,2001,,32.370933,8.201696
Cory Rogers,False,Cameroon,88697,1985,,-80.735278,-51.4905245
Kayla Allen,False,Moldova,85043,2008,,-10.978687,69.4000085
Anna Boyd,False,Peru,81720,2014,,134.079907,-76.3022015
Mr. John Ray,False,Israel,49196,1988,,-52.286268,-35.390546
James Smith MD,True,Swaziland,66841,1984,,116.496048,-35.2362815
Joshua Campbell,True,Grenada,15232,2020,,128.217150,19.491295
Samantha Roberts,False,British Indian Ocean Territory (Chagos Archipelago),60711,1993,,-117.153216,-18.511440
Amanda Mcgee,False,French Polynesia,91198,1981,,-135.330527,-7.182109
Justin Adams,False,Nauru,49565,2017,,-0.786606,73.192830
Ryan Browning,False,Ecuador,13118,1982,,126.819891,-44.0103225
Jason Fleming,False,Romania,02969,1996,,169.226046,-17.9498635
Dalton Benson,False,Guernsey,97667,1977,,163.377578,-84.413366
Ms. Kristin Terry DDS,False,Venezuela,40087,2001,,40.448981,-25.8807715
Andrea Russell,True,Cayman Islands,11733,1999,,74.995977,19.2835855
Jeremy Wilson,True,Turkmenistan,53864,1995,,-147.732518,-6.330688
Sarah Nguyen MD,True,Saint Martin,10867,1978,,159.661353,44.627190
Jeremy Cooper,False,Saint Vincent and the Grenadines,91529,1983,,-142.058347,-39.806135
Madison Warner,False,Mexico,30896,1982,,-103.049208,41.362129
Misty Grant,False,El Salvador,99450,1982,,-46.608685,-60.3234415
Kenneth Nicholson,True,Malta,22396,1996,,-2.848232,22.458354
Caleb Harris,False,Saint Kitts and Nevis,87112,2017,,70.083453,-61.310342
Gregory Payne,False,Eritrea,29166,2018,,8.515866,24.0627755
Terri Cox,False,Japan,39579,1996,,135.985202,-26.2622315
Wayne Walker,False,Korea,65753,1983,,-129.579323,-3.362185
Scott Walker,False,Brunei Darussalam,98174,1988,,-49.044591,-6.258495
April Lara,True,Indonesia,07228,1979,,143.380703,84.342840
Anthony Smith,True,Gabon,16949,1991,,-54.109243,21.0485615
Stacy Woodard,True,Lithuania,66715,2014,,-53.233648,66.322711
Justin Dodson,False,Indonesia,04701,1973,,-102.121260,48.280701
Hannah Brooks,False,Gibraltar,10799,2020,,-128.353944,-25.3339435
Ashley Ward,True,Namibia,72524,1985,,56.327015,2.038726
Ashlee Wilson,True,Turks and Caicos Islands,73903,1975,,-60.911421,53.3843875
Jonathan Mitchell,True,Tonga,28513,1990,,-144.898723,78.2252815
Rebecca Savage,True,Sri Lanka,29667,1990,,-168.212089,68.203116
Melody Dalton,False,Afghanistan,15653,2008,,-55.738408,70.785791
Christopher Garcia,True,Fiji,86608,2012,,52.350646,-60.207972
Tony Taylor,False,Jordan,30684,1982,,-103.656532,-79.8189085
Susan Rodriguez,False,Turkey,35110,1979,,-108.009165,-28.0627035
Jacqueline Pacheco,False,Djibouti,20173,1978,,46.646221,33.1543185
Pamela Graves,True,Korea,73984,2013,,-97.342955,-87.0969165
Elizabeth Serrano,False,British Virgin Islands,39811,2001,,-20.656855,-63.3071505
Shannon Pittman,True,India,70464,2007,,174.996319,-70.0750925
Melanie Scott,False,Nepal,26828,2021,,-86.067203,15.766632
Gina Vang,False,Falkland Islands (Malvinas),66022,1985,,90.974768,23.0320335
David Moreno,False,Denmark,31269,1988,,142.885455,54.283468
Nicole Palmer,True,Bosnia and Herzegovina,93175,2003,,-172.718889,63.018938
Pamela Maxwell,False,Cuba,28270,1998,,107.936737,19.959538
Tanya Watson,False,Senegal,37630,1974,,12.534266,62.054713
Daniel Goodman,False,Chile,92224,2000,,168.296117,-37.835637
Christina Aguilar,False,Switzerland,75427,1993,,-87.535546,5.360026
Joseph Martinez,False,Bulgaria,94038,1970,,111.773867,71.6757645
Tina Hamilton,False,Botswana,08673,2001,,68.704510,78.5395495
Krystal Curtis,False,Pitcairn Islands,47502,2020,,68.894924,34.238849
Jessica Mendez,False,Bahamas,09439,2019,,-132.139107,-62.9750835
Mary Cooper,False,Saint Vincent and the Grenadines,28961,1980,,-8.340109,18.017741
David Boyd,False,Guernsey,84908,1998,,-127.626321,41.029472
Erin Patterson,True,Nauru,60425,2009,,119.633749,-33.850612
Phillip Blair,True,Antigua and Barbuda,38749,1998,,71.856553,-29.603448
Joshua Warner,False,Hungary,09821,1991,,-5.850409,-43.0962245
Juan Guzman,True,Marshall Islands,36859,2001,,-77.396377,84.850177
Jeffrey Smith PhD,False,Mongolia,19967,2020,,-172.267132,-86.8070655
Catherine Hammond,False,Ireland,19600,1974,,-75.420574,-13.5791025
Troy Peterson,False,French Polynesia,65742,1990,,-41.377504,71.0294545
Melinda Hawkins,False,Jamaica,56358,1995,,-173.856075,-5.4673015
Ann Obrien,False,Cayman Islands,34085,1979,,-7.621455,-65.4455505
Denise Williams,False,Netherlands Antilles,03687,1980,,-124.551579,82.755315
John Leonard,True,Vanuatu,65077,1982,,-95.028276,37.339237
Christopher Andrade,True,Korea,75426,1988,,-120.211763,16.978053
Amber Mccormick,False,Antarctica (the territory South of 60 deg S),64165,1988,,125.720456,-8.8904145
Amanda Robinson,False,Guadeloupe,35054,1981,,-56.780238,-59.8958545
Connor Brown,True,Morocco,92632,1975,,-174.662726,72.523772
Frank Carter,False,Thailand,20250,1992,,166.185141,24.4385735
Jennifer Manning,True,Latvia,05482,1997,,-146.094543,-64.686491
Michael Davis,True,Sudan,60758,1976,,-27.057435,-83.408053
Deborah Lopez,True,Iceland,20424,2016,,0.978518,23.8641815
Kimberly Downs,False,Benin,36234,2020,,-116.963610,-26.125458
George Chen,False,Christmas Island,55590,1986,,-36.230736,-67.637321
Chad Roberts,False,Peru,14708,1988,,131.928384,68.194023
Austin Butler,True,Montenegro,63562,2000,,-135.924218,71.5419465
Mark Phillips DDS,True,South Africa,61407,2006,,96.466734,88.846141
Jordan Neal,True,Mauritania,93953,1980,,-140.017849,-62.306592
Kirsten West,False,Netherlands Antilles,23205,2002,,-42.434332,66.129180
Christopher Howard,False,Oman,50530,2010,,3.628892,-44.7349625
Steven Vazquez,False,Slovakia (Slovak Republic),16129,1991,,85.250547,-24.927388
Charlotte Pham,False,Mongolia,39195,2013,,-104.939500,-43.012981
Christopher Hodge,True,Cyprus,39755,2018,,1.628644,56.3938285
Ruben Smith,False,Pakistan,68679,1977,,-176.440322,-35.039183
John Martinez,False,Holy See (Vatican City State),17444,2013,,-140.140078,-41.6063115
Joseph Phillips,False,Tajikistan,82713,1984,,-73.629931,8.755649
Jasmine Spence,True,Morocco,68970,2001,,-57.627080,62.019655
Brittany Phillips,True,Congo,58599,2002,,-9.469335,-22.656015
Jeanette Werner,True,Lesotho,87501,1973,,-9.415224,20.0989975
David Goodman,True,Hungary,83096,1995,,17.266246,-55.263138
Wanda Martin,True,Guyana,96147,1982,,20.414996,-39.254534
Dana Bennett,True,Mauritius,26473,1981,,164.502193,87.109707
Steven Everett,True,Thailand,14701,2016,,-148.319515,80.886738
Tonya Wallace,True,Cambodia,38303,1971,,84.777275,85.6676255
Wanda Hamilton,True,Guam,03521,1998,,121.089345,-82.189051
Kenneth Russell,False,Moldova,06432,1973,,142.430329,-13.257279
Shirley Campbell,True,Burkina Faso,35169,2014,,-83.358072,-72.190306
Jeffrey Larson,True,Puerto Rico,55046,1982,,154.884259,-7.8542635
Dennis Watkins Jr.,False,Switzerland,12840,2005,,-123.553913,-15.427113
Shannon Rogers,False,Seychelles,20428,2001,,-73.988284,47.687662
Jillian Bailey,False,Reunion,27441,1976,,24.501867,-49.7887835
Joe Olson,True,Iraq,75486,2021,,91.380416,-18.556461
Michael Munoz,False,Switzerland,69068,1994,,-24.941370,24.6283285
Diane Hopkins,False,Grenada,47388,1986,,-32.777279,-82.1433115
Victoria Christensen,False,Bahamas,25495,2021,,124.282437,-25.887910
Randy Barton,False,Bulgaria,22183,2001,,153.239522,87.431894
Cindy Heath,True,Lao People's Democratic Republic,05808,2000,,84.934088,41.688417
Caitlyn Huff,True,Saint Pierre and Miquelon,73971,2020,,-46.158321,-77.372858
Rachel Newman,True,Russian Federation,97517,2006,,51.806399,34.419024
Luke Brown,False,Gibraltar,23137,1970,,-161.654721,-88.0289605
Sean Conway,False,Saint Kitts and Nevis,73945,2009,,-8.208147,-89.2490605
Julia Powell,False,United States Virgin Islands,42194,1976,,-5.367620,-65.0711225
Mr. Shawn Kramer,False,Martinique,70622,2008,,-9.735049,-51.0079215
Sarah Davis,False,El Salvador,95431,2007,,-75.576764,24.9018165
Steven Bowen,True,Ukraine,56392,2000,,-115.709158,22.3711995
Scott Beard,True,Dominican Republic,99023,1991,,10.970196,-15.6521055
Rebecca Day,False,Mongolia,98099,2005,,172.073478,-70.7217855
Nicholas Stanton,True,Belarus,87333,1986,,-167.456747,27.8242615
Natasha Martinez,False,Vietnam,35046,1981,,-105.851295,40.661241
Erin Peters,True,Rwanda,84101,2010,,70.888127,-26.7412075
Eric Franklin,True,Serbia,97475,1986,,46.371818,-34.4962785
Jason Rojas,False,Turkey,41059,2021,,136.722505,-87.1580285
Jennifer Young,False,French Polynesia,71547,2011,,72.887484,3.0453425
Michael Parker,False,Russian Federation,80620,2014,,-77.471226,15.908841
Theresa Craig,False,Armenia,11129,1989,,-149.688867,64.4028685
Michael Kennedy,False,Croatia,25928,2006,,-101.492440,-37.9466735
Robert Spencer,True,Iran,71823,1998,,35.342692,1.315911
John Peterson,True,Jamaica,12528,2007,,-83.586173,45.133176
Justin Snyder,False,Zambia,01432,2014,,-78.358427,-24.9619795
Courtney Velasquez,True,Antarctica (the territory South of 60 deg S),82930,2001,,-123.156028,-89.761852
Sarah Matthews MD,True,Mauritania,29032,2004,,-154.678332,89.1577175
Lisa Mccormick,True,Mauritius,78007,2000,,-142.860356,-66.1256225
Henry Walker,False,Saint Vincent and the Grenadines,95674,1988,,-162.272965,-12.081646
Melissa Delgado,False,Bosnia and Herzegovina,50077,2009,,-101.373628,-51.120499
Heather Fuentes,True,Zimbabwe,70721,1972,,132.585846,88.989762
Sabrina Dunn,True,Tokelau,31612,2012,,-40.890928,24.0382845
Donna Choi,False,Malta,90421,1970,,116.873887,68.749322
Mark Martinez,False,Timor-Leste,16551,1970,,158.798598,-50.9910395
Jackie Castaneda,False,French Polynesia,14389,1981,,83.485671,-59.402231
Alicia Lopez,True,Australia,65620,2017,,-104.148524,-40.655839
Rachel Douglas,False,Bouvet Island (Bouvetoya),31322,1983,,123.440555,-15.9134635
Brooke Henderson,False,Svalbard & Jan Mayen Islands,51540,2014,,57.521381,-29.8482195
Bonnie Ashley,False,Tonga,68639,2007,,-158.734659,-3.3002815
Breanna Harrell,True,France,19013,2008,,-149.006038,-84.467548
Christopher Williams,False,Bouvet Island (Bouvetoya),42125,2010,,-108.579215,-10.7340925
Rebecca Evans,True,Bhutan,78364,2011,,-123.196244,57.124816
Matthew Cantu,True,Korea,48727,2010,,79.872392,-3.2803495
Alexander Lowe,True,Saint Lucia,72243,2016,,124.300753,73.934799
Brett Lee,True,Cook Islands,68775,2009,,-78.345099,34.174669
