Name,Own_House,Country,Zip_Code,Year,Time,Longitude,Latitude
Jonathan Cook,True,Andorra,70819,1989,,-64.960435,-44.127799
Daniel Quinn,True,Chile,92261,2005,,153.742082,45.7852305
April Jones,False,Mexico,66369,2010,,-170.852114,54.770041
Diane Stewart,True,Tokelau,20357,1979,,-80.065535,35.6264215
Devon Morales,True,Afghanistan,27952,1989,,-171.928981,88.9275035
Mark Parks,True,Zambia,24307,1978,,4.505828,-73.676431
Ruth Bond,True,Northern Mariana Islands,63027,2020,,166.582470,74.311117
Kelly Snyder,True,Argentina,27919,1973,,-173.582750,-30.930841
Anthony Alvarado,True,Bhutan,47131,2010,,-61.864830,-47.1337865
Danielle Beltran,False,Libyan Arab Jamahiriya,55326,1993,,48.305988,-59.2148485
Christopher Jefferson,False,Brunei Darussalam,78685,1983,,-26.541030,-70.8471615
Julie Page,True,Bahamas,29464,1976,,20.088641,69.0955895
Hunter Horton,True,Cape Verde,98345,2007,,-116.615512,46.0611355
David Roberts,False,Canada,69680,1983,,-77.262514,-4.0064495
Amber Dawson,False,Yemen,09653,1996,,-28.928391,81.4292115
Jamie Mendoza,True,Christmas Island,91970,2002,,7.094090,28.0316955
Jacob Clarke,False,Hong Kong,87948,1979,,81.307837,-28.0319875
Alexandra Newman,True,Guadeloupe,41791,1989,,150.873863,41.694510
George Stanley,True,Cayman Islands,16280,1984,,112.314453,-68.204423
Lori Rodriguez,False,Saint Lucia,36419,2004,,118.209381,-68.498421
Samantha Chang,True,Kenya,54598,1989,,34.897744,86.5903155
Brent Jones,False,Honduras,49610,2016,,172.514051,6.7768085
Travis Snyder,False,Estonia,41405,2008,,74.603634,-29.531937
Sarah Mcbride,True,Finland,30766,1977,,119.214620,-72.540169
Gary Shields,False,San Marino,10574,2007,,150.178567,-9.9228025
Willie Fields,False,South Africa,82123,1981,,30.504262,-13.118435
Mary Smith,False,Liberia,08778,2014,,158.328077,-16.186401
Aaron Hernandez,True,Nauru,83412,2021,,-156.768565,67.684076
Jose Wang,True,India,74587,2008,,167.134111,-9.0052495
Misty Bryan,True,Afghanistan,16775,2008,,11.915486,-6.3945885
Linda Holmes,False,Senegal,35757,1991,,-157.693302,57.3788305
Alexandra Maynard,False,Kuwait,71857,1977,,12.694540,-22.4304265
Sheena Lam MD,False,France,74428,1997,,10.398359,-76.961907
Peter Turner,False,Trinidad and Tobago,40243,2011,,153.227337,0.4563505
Robin Fox,False,Kiribati,56711,1991,,94.786310,2.6162875
Richard Mercado,False,Algeria,67157,2019,,-51.856346,73.428534
Sandy Mcbride,False,Dominica,06735,2016,,-2.075700,51.532909
Stacey Ortega,True,San Marino,50088,2003,,91.532928,-12.768605
Chelsea Ross,True,Andorra,32178,1998,,108.343248,-18.786663
Ann Harvey,False,United Arab Emirates,20620,2005,,90.702465,65.4499305
Meagan Bullock,False,Anguilla,86688,2001,,-68.785607,-81.583923
Kimberly Moran,True,Uganda,97538,1973,,90.117926,-80.603140
Jennifer Hartman,True,United Kingdom,38790,1982,,-63.216016,-53.9806475
Roberto Mcintosh,False,Tajikistan,71377,1988,,-40.406630,86.220216
Amanda Young,False,Jordan,43599,2008,,-52.564462,54.6372125
Craig Abbott,True,Iran,71941,2009,,72.266032,-72.423525
Rhonda Fleming,True,Pakistan,60711,1981,,93.309981,-60.557164
Becky Young,False,Sweden,24223,2012,,-27.982730,-64.130700
Jerome Bell,False,Gabon,75295,2016,,168.724979,-34.480241
Susan Watkins,False,Qatar,94422,2002,,-25.737000,84.4705745
Jackie Smith,False,Palestinian Territory,53403,1973,,-77.276632,-30.719132
Elizabeth Moss,True,Norway,61678,1995,,-139.587392,74.577082
Amanda Bailey,True,Indonesia,08507,2006,,-64.334771,-20.729434
Michael Woodard,False,San Marino,98520,1980,,-40.916393,89.8850875
Michael Gates,False,Niue,14104,1998,,-13.896177,-79.7495565
Christina Mullins,True,Nepal,25843,2016,,-26.985269,7.076607
Cameron Turner,True,Saint Lucia,12461,2003,,-142.110809,-45.5657755
Kimberly Barnett,False,Afghanistan,54533,1986,,150.611281,-51.605554
Tyler Miller,True,Somalia,26582,2014,,98.633975,-47.2155485
Robert Tanner,False,Uganda,79103,1978,,121.977984,9.7053485
Victoria Medina,False,Suriname,47258,1981,,-14.655112,39.554650
Emily Martin,True,Rwanda,17408,1982,,-83.818563,29.675768
Colleen Compton,False,Slovakia (Slovak Republic),05201,1981,,58.521396,50.7147355
Heather Walker,True,Germany,88123,1989,,90.429763,-37.136151
Deborah Graham,True,Burkina Faso,13124,1979,,-37.268998,72.9471185
Mason Levy,False,Australia,12777,1995,,63.422720,-40.8613245
Mr. Stuart Howard,False,Spain,29764,1996,,53.984163,67.518726
Catherine Hancock,False,Heard Island and McDonald Islands,71756,2017,,114.749889,15.484767
Caleb Church,True,Tonga,98518,1995,,-78.158939,64.7502625
Candice Todd,True,Portugal,51959,1983,,57.737550,-81.8521065
Tiffany Simon,False,Suriname,43987,1998,,-159.895566,62.009475
Tracey Johnson,False,Swaziland,62593,1985,,-176.272900,88.740355
Lynn Harris,False,Czech Republic,80405,1986,,118.501892,71.065700
Priscilla Edwards,True,Zambia,72449,1993,,143.515081,-62.859407
Jasmine Ramirez,True,New Zealand,81489,2016,,-137.241981,-17.6942125
William Hill,False,Jordan,01126,2014,,-51.809487,-1.894205
Patrick Carter,False,Serbia,91356,1979,,114.230174,-68.887023
Shawn Mann,True,Spain,56330,1975,,-75.009516,55.7788055
Donald Smith,False,Sudan,33601,2012,,-121.232530,-75.1799845
Katherine Stevenson,False,Cote d'Ivoire,11029,2020,,35.951178,-45.198268
Stephanie Valdez,False,Isle of Man,98092,1990,,-153.702393,-69.3460935
Stacy Leonard,False,Portugal,72297,1994,,164.157821,-69.740092
Jennifer Reyes,True,Tokelau,48963,1980,,-108.743996,54.7943885
Haley Moran,True,Sierra Leone,91846,2008,,21.319817,-36.246451
Amy Mendez,True,French Southern Territories,05323,2013,,156.484050,17.3595965
Hannah Spencer,True,Korea,13030,1980,,145.728827,-62.6080005
Joseph Sanchez,True,Estonia,62148,2002,,107.140746,-73.661477
Ashley Wright,False,Montserrat,00750,1978,,130.777033,-53.7210925
Sean Schultz,True,Cameroon,24708,1989,,178.152296,-8.6002265
Pamela Morales,True,Netherlands Antilles,53528,2006,,-141.294841,-1.261944
James Herring,True,Nauru,44905,1976,,-111.784780,46.7243305
Ryan Lewis PhD,True,Timor-Leste,89434,1992,,-72.403458,-45.848786
Rebecca Hendricks,True,Iran,40441,2014,,168.301429,-33.248509
Nathan Brown,True,Dominica,73244,2001,,-153.202725,-17.526847
Kelly Smith,False,Christmas Island,93463,1972,,-159.639661,-84.167371
Cheryl Vaughn,False,Bahamas,05506,1998,,-114.200629,-25.850788
Laurie Velazquez,True,Luxembourg,40347,2019,,-28.490783,-76.4161405
Brittney Dunn,False,Isle of Man,69369,1983,,110.048326,-39.9880925
Nancy Smith,False,Kyrgyz Republic,61566,2020,,23.440661,-47.642962
Andrew Nelson,False,Cyprus,60331,1973,,121.431526,-11.4586265
Pam Meyers,False,Afghanistan,26013,1984,,152.299403,15.9490745
Darren Donovan,True,Zambia,97866,2017,,-11.180825,-14.4081375
Rebecca Scott,False,United States of America,05108,2016,,139.650494,44.7087875
Bradley Malone,True,Macedonia,18999,1980,,111.089707,-42.728219
Charles Young,False,Poland,37305,1999,,-31.384229,-45.8556865
Samuel Anderson,False,Christmas Island,92821,1977,,51.984835,62.865119
Brooke Griffin,False,Cook Islands,99550,2021,,-162.028184,34.2249495
Ryan Trevino,False,Montenegro,82686,1971,,-114.860241,-70.5617565
David Norton,False,Christmas Island,79199,1978,,-39.044781,42.6935115
Cheryl Thomas,False,Italy,00592,2005,,144.438072,-14.747247
Brenda Brown,False,Lebanon,28031,1995,,-104.743721,24.792329
John Simon,False,Namibia,05357,1981,,-95.562127,-86.655410
Kevin Fischer,True,Bahrain,35854,2003,,-127.111098,-49.474121
Megan Lee,False,United States Minor Outlying Islands,01620,2011,,-48.275263,-81.4730545
Jessica Fowler,True,Marshall Islands,52060,1983,,153.103765,55.489498
Barbara Phelps,False,Svalbard & Jan Mayen Islands,10080,2010,,-99.675739,-41.2750185
Lisa Case,True,Finland,30763,1999,,-47.441458,53.2967045
Michelle Dunn,False,Vanuatu,08934,2001,,-150.745402,30.152467
Mary Reed,False,Lao People's Democratic Republic,45881,2003,,-47.014428,61.2339505
John Ward,True,Switzerland,94520,2006,,-26.537276,-46.878708
Cindy Brown,True,Jersey,91014,1995,,-45.361911,12.008047
Dorothy Hayes,True,Costa Rica,02131,1973,,57.560726,60.422575
Kimberly Wu,True,Pakistan,81897,1998,,37.527760,-46.1434075
Patrick Welch,True,Kyrgyz Republic,01391,1970,,-174.059999,63.876161
Breanna Lyons,True,Saint Kitts and Nevis,76793,2009,,-110.888463,-12.241731
Sheena Carpenter,False,Russian Federation,98443,2011,,-41.928508,-10.1881105
Crystal Steele,False,British Indian Ocean Territory (Chagos Archipelago),72349,1992,,-23.594518,3.408330
Timothy Benton,True,Sudan,28123,1988,,-36.353423,63.5205035
Sandra Oneal,True,Eritrea,25282,1987,,-148.250699,-88.9761755
Cody Owens,True,Isle of Man,88670,2005,,-162.885580,10.7853575
Julie Smith,False,Sao Tome and Principe,26154,2017,,40.043787,-30.775238
Mrs. Nicole Murray,True,Namibia,13146,2000,,11.531937,-38.304822
Matthew Berry,False,British Virgin Islands,65675,2006,,-165.319704,-34.123561
Lisa Camacho,True,Samoa,89359,2020,,79.499327,-32.3166375
Jacqueline Atkinson,False,Gambia,20603,1978,,96.593940,80.0532625
Carol Perez,False,Jersey,58972,1982,,128.015027,-23.657981
Anthony Chen II,False,Angola,55071,1972,,123.524860,-81.1393015
Patricia Owens DDS,True,Greenland,52265,2000,,-70.606271,24.1981405
Cathy Edwards,False,Venezuela,01723,1980,,118.644961,63.450183
William Chapman,True,Algeria,99677,2011,,-77.263859,-83.5163145
Karen Gonzalez,True,Thailand,22065,2001,,132.304420,64.1465085
Andrew Nelson,False,Saint Lucia,99601,1981,,-98.463354,-4.5374455
Robert Torres,False,Solomon Islands,71768,1980,,-29.127410,62.2036755
Jenny Foster,False,Qatar,75093,2009,,34.958420,-20.2049255
Thomas Cook,False,Sri Lanka,97525,2003,,-179.137721,53.4817845
Samantha Webster,False,Papua New Guinea,07573,1996,,-64.070215,9.5862235
Heather Morrison,False,Ecuador,91240,2008,,-174.216498,-10.866452
David Burton,True,Swaziland,90238,1977,,97.891493,-23.888812
Steven Pennington,True,Malta,49023,1978,,132.852882,-2.9945245
John Hubbard,False,Czech Republic,75347,1978,,30.837387,17.7993565
Vincent Williams,True,Germany,15499,1976,,-120.200236,88.7099025
Thomas Young,True,Namibia,21257,1972,,-72.965133,-11.357867
Mary Cohen,False,Burkina Faso,53243,2005,,52.208753,5.214749
Alan Flynn,True,Costa Rica,66138,2006,,110.130628,-54.6500595
Christopher Wilson,False,Macao,15705,1983,,-39.603619,52.6980795
Angela Vasquez,True,Tonga,40864,1992,,178.412348,82.349688
Richard Blair,True,Mongolia,24617,1981,,120.015564,71.305350
April Boyd,True,Saint Barthelemy,13091,2004,,-130.752878,3.1838475
Margaret Miller,False,Belgium,52173,2016,,-98.450881,-24.639123
Amy Shields,False,Guam,30711,1971,,-26.243734,6.6661525
Mary Reeves,True,Suriname,74391,1991,,75.167475,-44.128940
Zachary Hernandez,False,Suriname,25665,2018,,20.214269,-9.0692175
Justin Pearson,True,Belgium,91485,1986,,170.869393,-70.813991
Gregory Brown,False,Bangladesh,40169,1998,,155.315226,58.7475785
Kimberly Rodriguez,True,Singapore,77988,2001,,-152.936982,-6.086970
Marie Reed,True,Uruguay,32045,2009,,147.599357,61.780972
Carla Black,False,Seychelles,69655,2015,,68.191127,72.4466405
Theresa Moore,True,Yemen,11159,2000,,-32.892381,31.9450615
Todd Barnes,True,Luxembourg,70645,2012,,-177.197629,-49.2361585
Steven Morton,True,Uruguay,96292,2019,,-101.311202,87.817994
David Ward,True,Iceland,67192,2014,,-152.786036,-82.2891925
Thomas Walker,True,Chile,93077,2008,,-134.740980,84.899754
Rachel Jones,False,Isle of Man,29056,1988,,-71.825419,-75.9052885
Patricia Padilla,True,Vietnam,49938,1973,,-135.931413,-35.7915995
Sara Huber,True,Iran,80134,1974,,-19.920483,-39.631526
John Howell,True,Antarctica (the territory South of 60 deg S),73666,1987,,75.911024,77.372150
Jessica Higgins,False,Bouvet Island (Bouvetoya),03958,2008,,-48.663054,26.418718
Diana Gilbert,True,Tajikistan,15317,1970,,-7.704306,-2.1258405
Sarah Mason,True,Mongolia,94240,2004,,49.533536,77.531978
Robert Anderson,True,Congo,40560,1983,,12.030748,62.035001
Jeffrey Davis,False,Saint Kitts and Nevis,52987,1992,,159.187078,-2.212004
Benjamin Thomas,True,Zambia,16453,1998,,-126.438449,15.372314
Luis Rojas,True,Greenland,10189,1990,,173.592365,-52.940087
Michael Wallace,True,Malawi,30794,2006,,62.554606,-10.841195
William Levine,False,Libyan Arab Jamahiriya,42316,2010,,80.389992,44.043137
Roberto Smith,True,Angola,12162,1985,,76.205374,-41.1193475
James Rhodes,True,Somalia,01851,1992,,-41.318600,-28.4602815
Nathan Guerra,False,Colombia,83967,1977,,-137.236954,-68.8198345
Kurt Elliott,True,Marshall Islands,90595,2006,,-125.232531,29.776969
Bobby Bass,False,Albania,81614,1994,,156.743742,-57.227890
Misty Reynolds,True,Grenada,22779,1997,,-74.807111,86.2041265
Crystal Wiley,False,Saint Helena,15344,2001,,156.345587,-38.9840885
Jennifer Anderson,True,India,52485,2006,,-21.694592,-81.2678475
Donald Morse,False,Solomon Islands,59028,2013,,22.190231,-3.5923845
Jack Liu,False,Tuvalu,50022,2001,,-30.321607,-43.404412
Joanne Petty,False,Rwanda,95958,1970,,-22.259168,58.645858
Anthony Martinez,True,Switzerland,89646,2006,,-178.499364,-72.626894
Amanda Riley,False,Bahrain,48040,1994,,-115.447973,-47.6412195
Heidi Nguyen,False,Israel,58834,2016,,5.928947,56.3362755
David Smith,True,United Arab Emirates,74681,1990,,-87.583647,78.109724
Nicole Jordan,False,Niger,43545,1971,,-27.593643,72.3473085
Amanda Beard,False,Norway,00697,1996,,-24.228872,-56.342909
Lisa Cook,True,Ecuador,36209,2017,,100.762743,32.128508
Jacob Graves,False,China,78216,2012,,143.972704,-53.342554
Sharon Alvarado,True,Dominican Republic,51933,1989,,-154.218367,29.838702
Mary Middleton,True,South Africa,05786,1996,,33.658781,-9.3965495
Philip Nichols,True,Ecuador,67669,2011,,92.451779,6.539556
Charles James,False,El Salvador,38272,2017,,-130.018218,-46.9397525
Kimberly Burton,False,Iraq,02274,2000,,-96.168016,-45.767402
Samuel Martinez,False,Canada,43776,2012,,-167.936411,51.8542425
Amber Yates,True,Solomon Islands,23914,1988,,89.976714,-31.2819275
Krystal Thomas,False,Ethiopia,08430,2003,,-161.404300,24.515762
Lawrence Peck,False,Venezuela,36266,2009,,53.976490,62.3980935
Stacy Barton,False,Honduras,54282,2015,,-71.607624,0.6581795
Richard Smith,False,Libyan Arab Jamahiriya,64923,1976,,-29.503051,7.2513665
William Shannon,False,Lebanon,04944,2012,,121.602103,-35.4338945
Tammy White,False,Falkland Islands (Malvinas),82617,1975,,-86.149781,4.995799
Derrick Williams,False,Palestinian Territory,76726,1996,,-157.961097,-7.3767045
Elizabeth Shannon,True,Benin,25995,2008,,83.968430,-34.477914
John Cross,True,Liechtenstein,43611,1978,,136.529240,-87.332131
Sharon Roberts,False,Jordan,81102,2004,,-35.862060,34.2367475
Zachary Guerrero,False,Christmas Island,19078,1998,,-78.661860,4.669014
Kimberly Jordan,True,Nepal,81781,1974,,107.850487,-36.158815
David Fisher,False,Macedonia,58967,1982,,31.773562,-19.5160975
Jeffrey Wilkerson,False,Paraguay,73294,2006,,-91.061461,-26.4353745
Wanda Hawkins,False,Rwanda,31974,2014,,36.733737,-64.675807
Emily Bentley,False,Greece,26109,2008,,-48.106428,-20.8374655
Caleb Gray,False,Wallis and Futuna,09304,1995,,-15.295330,-51.5752545
Susan Orozco,False,Jersey,61612,1972,,46.248352,4.104823
Shawn Patrick,True,Japan,01828,2014,,137.278607,33.9876295
Travis Lee,True,Russian Federation,71062,1979,,63.808808,54.2681785
Mrs. Amanda Jones DDS,False,Senegal,63631,2013,,3.272961,-36.733217
Casey Bell,False,Mayotte,34174,1992,,168.732399,1.3992415
Charles Thompson,True,Libyan Arab Jamahiriya,01370,2004,,-57.877591,2.276882
Jennifer Stark,True,French Guiana,23026,1993,,-63.436816,-5.970923
Anthony Townsend,False,Mauritania,19515,2009,,162.501130,-23.315031
Tyler Lang,False,Chile,58447,1988,,151.073244,6.396631
Melanie Pitts MD,True,Syrian Arab Republic,14505,1994,,141.512117,-36.032985
Sandra Flowers,True,Kuwait,40416,2021,,96.640838,-23.779959
William Young,True,Saint Pierre and Miquelon,49173,1970,,41.830057,64.386611
Monica Bennett,True,Tajikistan,98917,1976,,114.327441,49.722924
Savannah Ford,False,Indonesia,03044,2019,,-2.818462,59.005905
Michael Vargas,True,Brunei Darussalam,71324,2010,,-38.243105,-63.367581
Jeffrey Williams,True,Palestinian Territory,06292,1983,,102.342621,11.775192
Robert Schmidt,False,Uzbekistan,12399,1973,,-5.147866,34.0674915
Vanessa Scott,False,Bosnia and Herzegovina,68705,1984,,-15.507893,-45.441120
John Love,True,Argentina,34163,1984,,30.649926,1.9123265
Joanna Campbell,True,Zimbabwe,77490,1985,,-136.573110,36.971136
Elizabeth Acosta,True,Zimbabwe,68035,1995,,161.557192,-36.818121
Kristin Carroll,False,Guadeloupe,25446,2021,,-7.444105,-10.726603
Christopher Miller,False,Czech Republic,49767,1999,,-147.250767,-22.7331875
Jessica Hayes,False,Togo,78608,1997,,99.862611,69.194818
Becky Montgomery,True,Netherlands,10298,2007,,-75.957157,10.1668325
Carla Mueller,False,French Southern Territories,38661,1974,,-150.099927,-78.987440
Chelsea Edwards,True,Finland,17303,2006,,-83.597606,-73.356100
Patrick Hurst,False,Lesotho,67534,1991,,102.943160,51.393152
Lauren Lara,True,Iran,88333,2021,,-128.512764,20.496123
David Bell,False,Nigeria,86695,1991,,-171.468179,-53.3889905
Dawn Gillespie,False,Spain,28722,2012,,175.653474,-71.4884855
Nichole Wade,True,Swaziland,36907,1977,,-150.788962,-32.9458955
Annette Smith,True,Canada,15054,1982,,-158.626575,-89.9830225
Adam Sanchez,False,Bolivia,56827,2011,,152.257483,-23.2170955
Justin Hayes,False,Guam,55623,2020,,-66.072247,-27.024511
Kimberly Rollins,False,Kenya,58879,2004,,-157.151060,0.5839655
Eric Freeman,False,Chad,66683,1996,,-85.522195,53.1339805
Emily Costa,False,Senegal,64109,2005,,148.082019,-78.495076
Brian Dougherty,False,Hungary,86980,1973,,106.411800,-50.878462
Christina Calderon,True,Zambia,93352,1970,,-165.226612,-42.168864
Ronald Smith,True,Tanzania,87226,2013,,12.763677,6.875493
Eugene Costa,False,French Southern Territories,75306,2017,,-29.482903,-81.264828
Lisa Stewart,False,Indonesia,93260,2007,,8.684436,-79.985243
Angela Donovan,True,Kuwait,33637,1995,,126.288897,-67.0066855
Amy Lawson,False,French Southern Territories,80851,1989,,25.582047,38.1845985
Meredith Donaldson,True,Saint Kitts and Nevis,40135,1973,,129.608807,-51.4413085
Stacy Dawson,False,Saint Barthelemy,37610,1976,,130.693427,64.152103
Richard Lopez,True,Puerto Rico,23676,2008,,-61.260020,-68.397677
David Sanders,False,Micronesia,00968,2010,,-66.345919,88.0948595
Larry Jordan,True,Honduras,66998,1983,,138.287118,49.6695735
Angelica Gonzales,True,Papua New Guinea,36684,2016,,-115.708946,66.1442125
Donald Hopkins,True,Seychelles,82760,2007,,-19.949840,-0.290600
Christopher Edwards,False,Botswana,20663,1972,,-113.132143,-87.260649
Patricia Rivera,True,Hong Kong,50614,2005,,-83.409832,-81.1548005
Gregory Brewer,True,El Salvador,37842,1994,,91.656035,-52.889978
Jennifer Kerr,True,Serbia,78493,1982,,9.874346,-9.504345
Donna Jacobs,False,Rwanda,06283,1980,,-25.624577,7.256300
Jennifer Wells,True,Jersey,28635,1981,,92.176619,-33.7430855
David Sanchez,False,El Salvador,99438,2003,,-95.924291,-28.353646
Marc Jackson,False,Turkey,38016,2019,,2.176259,70.616848
William Hall,False,Oman,32236,1979,,125.721278,-64.9710185
Destiny Mccormick,False,Serbia,63597,2011,,125.243086,-10.8889165
Donald Maxwell,True,Anguilla,32858,2007,,-94.890131,31.9220925
Brian Roberts,True,Norway,30128,2000,,74.366802,12.683120
Danielle Guzman MD,False,Faroe Islands,45413,2018,,-111.708699,59.2152715
James Reyes,False,French Southern Territories,28234,2018,,-57.678358,-83.742275
Timothy Leonard,False,Wallis and Futuna,08136,2001,,85.114921,19.2286615
Ryan Scott,True,Trinidad and Tobago,67987,2001,,-18.931007,-79.3982955
Frank Smith,True,Puerto Rico,35062,2004,,68.405894,-69.274542
Hannah Ford,False,French Guiana,53204,2014,,-52.221580,-53.0045225
Mrs. Erin Williams,False,French Southern Territories,70069,2010,,61.269301,-32.1996015
Heather Clements,True,Costa Rica,72751,2011,,92.598048,-72.1813785
Leah Anderson,False,Tajikistan,80175,2010,,-177.224010,-28.361093
Samuel Morgan,True,South Georgia and the South Sandwich Islands,54104,2000,,110.357417,66.670866
Jessica Woodard DVM,True,Tajikistan,46466,1973,,147.392375,-63.2895245
Lisa Bryant,False,Saint Lucia,94892,1986,,-0.376219,-39.7149525
Jessica Mccoy,False,Turkmenistan,61855,1996,,-140.041642,61.594805
Craig Patterson,False,Solomon Islands,40890,1992,,1.992736,78.473214
Anna Alexander,False,Qatar,76679,1989,,103.439617,-9.3301625
Brittany Lawson,True,Aruba,06815,1982,,82.837044,-69.0570825
Andrew Mcintyre,False,Solomon Islands,91667,2010,,-6.731742,48.3560045
Elizabeth Rivera,False,Comoros,91911,1997,,178.017724,-14.2468045
Shannon Winters,True,Liechtenstein,21189,1996,,114.053550,-83.9980835
Stacy Mendez,True,Vanuatu,28493,2006,,-72.358155,76.933147
William Hernandez,True,Hong Kong,93667,2016,,-156.967437,-6.113975
Steven Brown,False,United States Minor Outlying Islands,17382,1970,,-68.766168,-40.6252125
Matthew Brown,True,Luxembourg,43873,1978,,-140.599798,-28.145487
Douglas Martinez,False,Lebanon,94021,2020,,50.649838,30.3395575
Mitchell Atkinson,False,Tonga,62856,2009,,-166.315380,80.0647295
Megan Mcdaniel,True,Trinidad and Tobago,29220,2009,,-72.051589,-79.8861075
Charles Roberson,True,Sao Tome and Principe,21775,1993,,-156.571536,46.603310
Kelly Baker,True,Tonga,47555,2018,,99.977984,-45.5911495
Alexis Andrade,True,Reunion,32020,1992,,-54.359366,-41.0223775
Cory Hernandez,False,Aruba,39818,1977,,-159.739427,-65.649566
Andrew Green,False,Martinique,82625,2014,,22.740464,-68.143741
Brett Barnes,False,Malaysia,28994,1991,,11.898284,-73.2257945
Jeffrey Thompson,True,Cameroon,75345,2020,,115.250160,-55.950022
Ann Stephens,True,Peru,61731,1990,,-120.559382,-13.8571475
Robert Michael,False,Belarus,22510,1987,,-105.255390,30.373767
Andrew Russell,False,Yemen,10303,1995,,137.694276,-73.4961205
Abigail Lewis,False,Antarctica (the territory South of 60 deg S),34701,2006,,150.501314,89.8605875
Denise Williams,False,Zambia,84445,1974,,8.106495,88.739508
Calvin Gutierrez,False,Burundi,72099,1981,,89.579260,3.690385
Cynthia Schmidt,True,Ukraine,65270,1990,,134.267712,-23.1209085
Raymond Sanchez,True,Armenia,62817,1975,,-164.142266,6.5520195
John Brown,False,Venezuela,94377,1998,,-88.745373,-3.1627895
Danielle Johnson,False,Marshall Islands,12188,2017,,98.671185,33.7421335
Jasmine Heath,True,Tokelau,74990,1989,,18.091543,-14.657014
David Nguyen,False,South Georgia and the South Sandwich Islands,52580,1981,,-121.964538,-13.8389985
Jennifer Griffin,False,Congo,27355,1970,,-132.567548,-79.2789365
Gregory Powell,True,Argentina,29958,2019,,44.486736,42.623605
Benjamin Williams,False,Mali,39779,1974,,177.619268,67.8521095
Sabrina Garcia,True,Wallis and Futuna,86433,1984,,-165.243782,-5.195289
William Morris,False,Tanzania,08081,1978,,5.806844,-26.741136
Emily Gordon,False,Qatar,70997,1970,,-175.701119,54.863638
Sandra Johnson,False,Paraguay,27406,1997,,-37.021390,54.4164275
Marcus Yu,False,Brazil,76885,2010,,74.411673,-74.781171
Caleb Baker,True,Italy,93933,2000,,-132.550497,-17.607533
Jaime Walter,False,Anguilla,61790,1999,,-27.848651,50.162787
Jennifer Shaw,False,Reunion,68872,2007,,-102.056533,-35.5123945
Connie Hahn,True,Chile,39561,1973,,-13.519900,-56.113258
Mr. Phillip Smith,False,Northern Mariana Islands,67024,1998,,-24.837547,28.507114
Diamond Delacruz,True,Malaysia,89866,1977,,-135.766405,19.654786
Michael Franklin,True,Ethiopia,77540,2016,,-44.982174,-86.290486
Misty Bates DDS,True,Bosnia and Herzegovina,55574,1994,,15.615237,40.340926
Michael Bryant,False,Faroe Islands,84512,1983,,70.733214,80.4425225
Rebecca Sanchez,True,Latvia,95094,1982,,-28.835106,-41.1986995
Kevin Wright,False,China,57974,1975,,-155.491533,-18.279896
Daniel Turner,False,Czech Republic,26387,2012,,-9.201438,-4.8419345
Lisa Ortega,True,Guinea-Bissau,12017,2016,,-41.157264,-56.939903
Roy Branch,False,Liberia,35344,1989,,149.573727,87.792237
Sylvia Young,True,Saint Vincent and the Grenadines,92087,1989,,-114.743496,-21.218870
Tasha Faulkner,False,Anguilla,23129,2009,,121.001288,-49.0334655
Christine West,True,Mauritius,36220,2019,,106.550129,47.914601
Jacqueline Martin,True,Saint Barthelemy,76120,1999,,-33.416835,53.5580045
Joseph Smith,False,Senegal,84908,1990,,-113.286738,64.3312235
Tasha Martin,False,Gibraltar,83043,1976,,-144.783154,56.282994
Omar Baker,True,Macedonia,75764,1988,,-22.287362,13.898501
Hannah Garcia,True,Mali,78166,2008,,-149.606400,79.527850
Jared Perez,True,El Salvador,06245,2000,,139.193159,24.399613
Frank Harris,True,Zambia,73772,1971,,-56.338817,88.5802295
James Fisher,True,Thailand,57410,2004,,75.411098,20.1872355
Bianca King,False,Guatemala,13012,1986,,-4.895218,25.7565455
Jonathan Frye,False,Marshall Islands,47062,1979,,-150.525396,18.448416
Edward White,True,Paraguay,90150,1971,,78.137852,-5.111185
Adrian Cunningham,True,Israel,22743,2007,,123.617098,75.459193
Nicole Taylor,False,Papua New Guinea,89962,1982,,-129.601553,-35.6191475
Leah Trujillo,True,Vietnam,70647,2012,,24.967323,-19.2316035
Molly Adkins,True,Cuba,84397,2005,,-0.408280,64.656798
Jessica Martin,False,Norway,11114,2018,,-66.262967,19.5165105
Gloria Odonnell,True,Netherlands Antilles,26998,2009,,5.521671,27.7677465
James Jordan,True,Cape Verde,47857,2018,,-82.133830,-26.4491155
Dustin Davidson,True,United Kingdom,13114,1993,,-94.718251,-74.807168
Mr. Michael Smith DDS,True,United States Minor Outlying Islands,14275,2011,,150.861014,66.959782
Jon Cooper,True,Marshall Islands,03974,1975,,86.901765,84.982375
Jacob Bartlett,False,Benin,41139,2014,,12.757325,-30.948955
Natasha Wong,False,Madagascar,59727,1999,,100.973845,40.1359055
David Richardson,True,Croatia,97474,1989,,-169.804854,-80.004018
William Goodman,False,Uruguay,45983,2008,,-38.801403,-23.5389205
James Jefferson,False,Sudan,37176,1992,,10.925580,-76.596728
Amber Solis,False,Turks and Caicos Islands,95600,1999,,-143.528351,8.266808
Maria Brown,True,Honduras,34764,1986,,-117.125936,24.0800115
Miguel Moon,False,Marshall Islands,62401,1970,,-28.093546,-31.970624
Anna Anderson MD,False,United States Minor Outlying Islands,33663,2002,,110.483076,3.0691505
