Name,Own_House,Country,Zip_Code,Year,Time,Longitude,Latitude
Sabrina Bowman,True,Cocos (Keeling) Islands,52300,1995,,-31.047632,-44.9113275
Vernon Flynn,True,Western Sahara,12780,2017,,171.836380,19.6607825
Dustin Johns,False,Montserrat,18169,1980,,14.610044,-84.3794175
Sophia Hines,True,Syrian Arab Republic,50258,1983,,-166.676191,60.465051
Stephen Stone,True,Wallis and Futuna,35406,1986,,87.409528,77.167594
Elizabeth Rodriguez,True,Kuwait,55873,1987,,66.210240,20.6355455
Chelsey Liu,True,Somalia,43036,1971,,-5.080908,76.7187615
Eric Murphy,True,Cyprus,05499,1979,,150.647904,61.3795445
Kimberly Carroll,False,Cyprus,82774,2003,,57.875388,-27.0996075
Erin Barrett,False,Brunei Darussalam,95054,1972,,125.482743,-56.965336
Nancy Wells,False,Comoros,82941,1996,,41.419050,-60.4408955
Thomas Harris,True,Fiji,48901,2013,,-83.390060,-52.8256705
Erin Meza,False,Monaco,91896,1996,,17.479233,-42.547269
Nicholas Ramirez,False,Kuwait,78301,1984,,-118.722713,-9.0056795
Mark Hutchinson,False,Belgium,65938,1989,,-125.126253,-42.866096
Ebony Moore,False,Mali,90374,2021,,-122.914040,-59.3539215
Michele Baker,True,Myanmar,59712,1990,,-102.340902,78.550024
Matthew Morrison,False,Trinidad and Tobago,41482,2014,,126.301593,70.122013
Maria Martin,True,Jamaica,19719,2002,,71.730032,71.1856585
Whitney Hale,True,Mayotte,09037,1970,,62.133294,70.1203195
Kathleen Robbins,False,Honduras,39452,2006,,174.734285,-21.1760455
Elizabeth Wade,False,Swaziland,02264,2005,,50.603259,43.0054925
Angela Davis,False,Rwanda,18290,2008,,93.842845,-0.128696
Daniel Mclaughlin DDS,False,Ireland,73921,1998,,139.027378,6.041597
Courtney Carter,False,Chad,63002,2014,,118.646592,57.6087885
Michael Collier,True,Bolivia,96253,1985,,-86.491801,7.740935
Susan Bowman,True,Macao,51401,1997,,-79.881837,-35.778364
Virginia Smith,False,Holy See (Vatican City State),34756,2009,,-129.608388,59.419115
Brian Stewart,True,Mauritania,93656,1986,,-33.405160,-29.5749165
Blake Carter,False,Qatar,86072,2011,,111.814629,-10.197754
Mary Watts,True,Sri Lanka,49610,1979,,115.926180,-14.564036
Keith Ramirez,False,Iraq,77115,1976,,-19.840639,32.932944
Jose Bautista,True,Mayotte,39260,1985,,-16.528804,85.918491
Jesse Vincent,True,Botswana,90754,1991,,-147.117621,27.8064025
Carol Tyler,False,Mongolia,98896,1978,,1.240375,-9.593504
Matthew Robertson,False,Greenland,74724,2010,,-3.614808,2.020126
Lori Alvarado,True,Maldives,14653,1998,,62.156078,-25.747386
Kelly Miller,True,Nicaragua,40004,2000,,167.543062,-59.520541
Elijah Jenkins,False,Taiwan,85142,2006,,44.357299,84.9235545
James Montes,True,United States Virgin Islands,16494,2017,,94.893837,-44.653571
Alex Bright,True,Christmas Island,08635,1991,,157.643467,-57.6635425
Michael Jones,False,Zimbabwe,62697,1988,,-120.272001,41.1235355
Ryan Williams,False,Moldova,31727,1975,,125.528635,23.844113
Alexandra Alvarez,True,Belarus,80938,2021,,31.150851,-78.2697325
Megan Gomez,False,Uganda,55277,1980,,27.624298,-52.124787
Sarah Harris,True,Angola,80819,1979,,-156.630242,34.2661385
Stephen Ritter,True,Ethiopia,30338,2014,,-161.524816,87.1800535
Timothy Rogers,False,Panama,63934,1986,,47.656778,-13.359088
Louis Fields,False,Tajikistan,51178,1979,,-165.129729,82.1454995
Jeanne Alvarez,True,Norway,65991,2015,,-116.461561,-55.5122675
Donna Morgan,True,Cameroon,25360,2017,,-167.727294,2.003696
Erin Strong,False,Western Sahara,51499,1990,,-145.266581,-44.8711275
Chelsea Fuller,True,Guinea-Bissau,01237,2021,,-29.980098,77.335730
George Perry,True,Liberia,34945,1973,,-163.489874,15.0933245
Jenna Barnes,True,Gabon,50793,1989,,-179.968902,74.279956
Jessica Webb,False,Austria,36390,1983,,67.187539,35.982802
Brandon Hogan,False,Guernsey,31766,1971,,167.660636,-58.6324655
Angela Bentley,True,Nepal,99017,1982,,-154.688612,-65.8388645
William Brown,True,Canada,92173,2018,,-29.839526,-13.725737
Michael Moore,True,Netherlands,40868,2009,,62.846200,11.611029
Julie Hart,True,Tuvalu,70118,2011,,-138.349100,12.4901135
Alec Hughes,True,Jordan,48640,2020,,177.888652,70.3119225
James Richardson,True,Sweden,51458,1984,,107.598073,6.268713
Toni West,True,Korea,91610,1987,,-100.780229,17.8582105
Jamie Lawrence,True,Namibia,13434,1996,,41.115561,-17.547216
Andrea Haynes,False,Ireland,01826,2002,,142.993638,63.2932645
April Fleming,False,Sri Lanka,97340,2007,,122.990667,0.567295
Brittney Valencia,False,Moldova,43730,2018,,18.124520,1.0368845
Bonnie Santana,False,Azerbaijan,74819,1991,,-149.511918,-11.319430
Cheryl Jennings,False,Bahrain,55702,1975,,-170.324326,14.8284485
Phillip Norris,False,Romania,56819,2010,,-70.753154,13.344970
Tracy Vance,True,Saudi Arabia,02340,1971,,167.625650,-56.330534
Matthew Wilson,False,Trinidad and Tobago,56309,1973,,-129.412298,-14.5568735
Brian Baldwin,True,Sao Tome and Principe,24124,1998,,32.281374,-52.226734
Debbie Lewis,True,Macao,85330,2005,,26.217798,32.8415735
Karen Gordon,False,Mozambique,88492,1984,,-161.490374,-2.865714
Rebecca Coleman,True,Argentina,02321,1987,,-13.651279,6.6266095
Janet Jacobson,False,Luxembourg,62606,2015,,-79.064627,-39.367161
Christopher Graham,False,Paraguay,11560,2002,,-173.550600,86.873030
Daniel Rodriguez,False,Singapore,53275,1970,,-5.886891,-0.391037
Donald Johnston,True,South Georgia and the South Sandwich Islands,42745,1973,,73.772563,-1.944582
Andrea Clayton,False,Bhutan,80670,1988,,102.561930,-48.2983575
Heidi Smith,True,Oman,69857,1979,,-4.004948,31.961226
Amber Sandoval,True,Guernsey,44465,2002,,159.140981,-65.364230
Joseph Costa,True,Mexico,81550,2011,,92.878229,75.9208135
Mary Jones,False,Niger,31937,1970,,114.996575,22.572050
Renee Berger,False,Taiwan,56042,1985,,-149.427468,-24.956400
Jennifer Stanley,False,Hong Kong,13428,1986,,-95.888052,-73.2618915
David Fischer,False,Jordan,45164,2003,,95.687644,-79.833379
Kathy Shelton,False,Israel,86270,1976,,142.512565,-81.1666415
Sandra Anthony,True,Moldova,06606,1982,,-169.382905,12.6383375
Johnny Johnston,True,Bangladesh,27774,1992,,65.250713,72.374805
Christine Bass,True,Cambodia,78689,2020,,-161.264921,44.309771
Luis Hansen,True,Tanzania,70062,1971,,25.368216,84.3360115
Kevin Allen,False,Poland,36511,2000,,-6.849112,46.6923335
Jason Cuevas,False,Algeria,32960,2017,,33.699191,28.887662
Catherine Garcia,True,Svalbard & Jan Mayen Islands,89851,1985,,93.263945,-41.741899
Amber Cook,True,Ireland,40904,2005,,84.127862,-19.115221
Mike Baker,True,Niue,98922,2005,,-164.716691,-56.642177
Sonya Cooper,False,Liberia,24423,1973,,-15.370644,-87.9890635
James Holden,False,Indonesia,84386,1972,,94.973897,-49.3697195
Jesse Norton,False,Brunei Darussalam,19441,2001,,104.055370,-76.204504
Tammy Smith,False,Christmas Island,74263,1990,,-150.978987,-71.1505585
Heather Robinson,False,Pakistan,59627,1977,,3.255376,-25.245315
Matthew Quinn,True,Nicaragua,90278,1990,,-54.348213,47.0227435
Kenneth Harris,True,Faroe Islands,95979,2020,,-144.290802,21.413178
Michelle Hughes,True,Benin,75959,1973,,-134.802849,33.1336475
Sara Hull,True,Guatemala,04541,2018,,-77.019175,-67.5905115
Christina Moore,False,Tonga,14732,2002,,-136.513769,75.2155725
Erica Hart,False,Israel,80061,1989,,-171.092238,89.309559
Lori Maddox,True,Macedonia,49773,1989,,-49.469877,0.887137
Chelsea Wheeler,False,Chile,03917,2003,,-38.423496,-81.8447935
Robert Carrillo,False,Monaco,94740,1983,,73.099484,-2.331736
Jessica Valenzuela,True,Trinidad and Tobago,14914,2014,,-171.680897,-32.6255615
Miss Carrie Garcia,True,Turkmenistan,55253,2002,,36.542592,16.557806
Andrea Charles,False,Croatia,59837,2011,,-66.306161,-40.084425
Karen Long,True,Oman,86578,1993,,55.547024,27.678241
Christopher Smith DDS,True,Portugal,11391,1991,,-49.547505,-45.5318475
Samantha Lyons,True,Canada,21621,1971,,131.788428,-30.428963
Mr. Daniel Mclaughlin,True,Chad,26390,1971,,-165.711682,-41.166159
Linda Martin,True,Argentina,91335,1995,,145.628024,-25.7642455
Kyle Martinez,False,Guinea,78049,1980,,149.016961,27.368252
Mrs. Allison Williams,False,Hungary,43451,1987,,-179.064846,37.062563
Jennifer Bowman,True,Norfolk Island,76810,1970,,124.727780,-44.1267105
Angel Marshall MD,False,Pakistan,11680,2006,,-142.504579,-3.423494
Tyler Barrett,False,Switzerland,16027,1998,,106.052893,-5.2840475
Cynthia Thomas,True,Zambia,26798,1979,,102.026883,75.7565595
Christopher Stone,True,Martinique,02674,1993,,-168.427561,70.3005975
Megan Long,True,Kenya,19994,1997,,-149.378053,86.026331
Eduardo Jackson,True,Samoa,84225,1972,,-37.074729,-0.490917
Austin Sherman,True,Costa Rica,88559,1999,,-112.015485,-80.5229175
Justin Williams,False,Nepal,69027,1975,,71.790893,7.1569865
Morgan Garner,True,Jordan,94168,2004,,90.363135,-16.0065105
Donald Johnson,False,South Georgia and the South Sandwich Islands,90545,1977,,-150.969679,-72.022515
Maria Thompson,True,Greenland,87336,2005,,-170.579973,-10.2682175
Jason Davis,True,Cocos (Keeling) Islands,44484,1983,,-1.442088,2.7049645
David Butler,False,Uzbekistan,15842,1996,,154.227512,-4.8827475
Gabriela Holt,True,Gibraltar,29140,1974,,-94.724006,-76.899976
Jessica Greene,False,Malaysia,10007,2002,,160.590193,67.4545345
Barbara Ramos,True,Paraguay,93157,2018,,66.436368,-36.683851
Jason Campos,False,Trinidad and Tobago,52594,1994,,29.231704,89.641107
Pamela Espinoza,True,Anguilla,06713,1982,,-167.372510,-70.9913155
Tiffany Griffith,True,Lao People's Democratic Republic,54265,1989,,17.299952,71.3106255
Joseph Powell,True,Guadeloupe,70488,2012,,27.673888,1.2682495
John Wilson,True,Mongolia,03838,1980,,-174.102865,66.6130745
Shaun Henderson,False,French Polynesia,86475,2021,,-5.914737,40.0553015
Kim Lee,False,Aruba,78252,1992,,133.958236,4.906923
Zachary Tate,False,Holy See (Vatican City State),70816,2018,,-2.389473,-80.5360725
Diane Peters,True,Swaziland,22793,1978,,-173.819209,-15.9608505
Juan Boyd,True,Equatorial Guinea,47324,2018,,131.759081,61.955693
Nicholas King,False,Finland,87671,2004,,41.294631,-66.717945
Daniel Jackson,True,Falkland Islands (Malvinas),97578,2006,,-155.957748,6.7962005
Kenneth Clark,False,Bangladesh,40227,1981,,15.716860,-12.557316
Monica Garner,False,Spain,81767,1980,,43.341573,16.1860965
Steven Villanueva,True,Iceland,64893,1971,,-105.419220,-87.768922
Jeffrey Johnson,False,French Guiana,06063,2015,,137.008060,84.168324
Marcus Miller,True,Russian Federation,35149,1970,,155.599535,-84.015415
Matthew Howe,False,Angola,38257,2009,,35.510213,-63.615269
Kimberly Hull,False,Austria,32706,1971,,-17.082177,37.579575
Jeffrey Dougherty,True,Faroe Islands,09088,2017,,-137.174054,-7.7519665
Karen Stone,False,Myanmar,75644,2001,,16.970958,-11.0332395
Todd Johnson,True,Israel,77212,1987,,31.193104,-21.8683335
Deborah Glass,False,Greece,50954,2019,,75.785072,24.444881
Rebecca Henry,False,Iran,23877,2000,,107.954128,76.935214
Mary Brown,True,Bangladesh,75586,1988,,69.537693,-63.6660285
Diane Reynolds,False,Sao Tome and Principe,56470,2003,,121.221604,78.9442975
Bruce Jacobs,False,Lebanon,92484,1992,,-92.116279,67.7904255
Cassandra West,True,Palau,87859,2000,,-177.184291,41.968243
Tricia Tucker,False,Tokelau,46438,1971,,118.370564,-6.6861315
Sarah Sharp,True,Germany,87685,1982,,-127.254359,-74.0284495
Jerry Hawkins,True,Ghana,59047,1994,,-110.490171,42.292388
Nathaniel Thomas,True,Wallis and Futuna,91204,2001,,10.660243,21.8521555
Patricia Diaz,False,Saint Kitts and Nevis,50199,2002,,-146.258578,-55.6279395
Nicole Elliott,False,Turkmenistan,35416,2020,,-163.434820,-42.446149
John Banks,True,Oman,12201,1995,,83.041673,-74.5014005
Jenna Smith,False,Saint Vincent and the Grenadines,39745,2012,,-13.906844,-30.980608
Kimberly Gutierrez,True,Mongolia,31241,1994,,73.895991,83.150443
Daniel Johnson,False,Heard Island and McDonald Islands,65060,1970,,24.363618,-44.551227
Jacob Cervantes,True,Saint Vincent and the Grenadines,54040,1987,,92.535814,-6.0405215
Alfred Leon,True,Reunion,78272,1990,,-140.037141,20.928379
Ms. Sandra Miller DDS,True,Mozambique,35354,2000,,-4.892188,-8.6483075
Jill Pena,False,Botswana,07935,1998,,149.524920,-37.3993335
Tina Myers,False,Togo,14715,1986,,-58.847466,-29.415589
Hayley Edwards,False,Chile,67713,2015,,38.955199,-85.8221145
Anthony Macdonald,False,Solomon Islands,17809,2007,,98.547224,-10.382825
Lindsey Reilly,True,Liechtenstein,77206,1989,,-33.354010,3.0894345
Donald Jackson,True,Poland,84978,1998,,-70.772720,-17.500145
Sean Webb,True,Reunion,20856,2007,,29.035721,5.267648
Aaron Dunn,False,Kuwait,12807,2002,,-52.126889,30.3823815
Edward Walls,False,Qatar,61622,1973,,-165.370989,-22.499146
Ryan Kelly,True,Bhutan,42109,2001,,120.210262,18.023049
Lisa Sullivan,False,Azerbaijan,69718,1989,,65.510788,-60.968739
Deanna Underwood,True,Israel,59129,1994,,-90.789962,46.0066445
Cynthia Clark,True,Malaysia,81752,2005,,69.664783,-51.816336
Angela Jackson,False,Congo,76066,1984,,39.422183,19.8861995
Stephanie Montoya,True,Christmas Island,00799,2006,,-57.556699,69.8677505
James Young,True,New Caledonia,42734,1972,,-21.402217,24.3086475
Christina Cunningham,True,Nauru,83239,1977,,68.966093,-51.590460
Brett Macias,True,Macao,78450,1984,,-75.085870,30.601742
Todd Thompson,False,Colombia,83390,2010,,-164.234018,35.048867
Tom Chase,False,Senegal,32882,1972,,-74.375019,-33.356396
Theresa Ramirez,True,Saint Lucia,03839,1972,,15.558493,-65.657560
Javier Fowler,False,Ireland,92713,1972,,60.317888,12.794080
Carlos Rose,False,Congo,31331,2013,,166.382106,-73.4250835
Scott Allen,False,Zambia,87430,1995,,79.205686,24.8639595
Andrea Baker,True,Germany,14631,1988,,-91.022685,-54.551034
Karen Nelson,True,Italy,08806,1993,,-158.014788,-60.198887
Kenneth Brock DDS,True,Kazakhstan,61540,2021,,-74.332672,52.322609
Rita Golden,True,Chile,59574,2005,,-99.173848,14.263854
Michael Rogers,True,Sao Tome and Principe,43460,1984,,-55.530559,-1.2905025
Robert Bennett,False,Cote d'Ivoire,47778,2001,,-46.030481,12.7792155
Mary Garcia,False,Liechtenstein,21981,1982,,-102.697928,9.335545
Rebekah Murphy,True,Christmas Island,92018,1979,,163.417715,22.714960
William Gibson,False,Costa Rica,68148,2013,,-130.166784,-70.6888755
Michelle Murray,False,Bangladesh,12238,2011,,47.105409,-76.8971375
Ryan Beasley,False,Canada,62917,1972,,-76.838979,-12.455913
Anthony Moreno,False,Taiwan,47576,2006,,-89.584436,-33.5587655
Shannon James,False,United Kingdom,39744,2016,,-85.762361,73.046354
Mary Mcneil,False,Costa Rica,75278,1977,,56.809475,-33.737308
Sheryl Robertson,False,Yemen,46979,2019,,127.828169,52.9144045
Anthony Reed,False,Equatorial Guinea,40969,2017,,51.554006,36.4770645
Norma Brown,True,Guatemala,26331,2021,,-70.938383,53.463383
William Burke,False,Myanmar,81114,1988,,144.282643,75.9393505
Wanda Chung,False,Gibraltar,93716,1995,,43.249731,38.5729485
Sierra Morris,True,Zambia,48183,1974,,147.319513,36.4840315
David Murphy,True,Uruguay,39817,1973,,48.638329,-88.6866635
Stacey Jackson,True,Swaziland,06925,2001,,105.302633,21.358379
Anna Perez,False,Tuvalu,45958,2018,,-30.758498,-60.5796145
Kathleen Gonzalez,False,Slovenia,35465,1994,,-97.980275,-5.587351
Daniel Marks,False,Panama,90649,1990,,-4.953868,-70.044249
Anthony Fernandez,False,Slovakia (Slovak Republic),92631,2016,,14.582940,-66.2221055
Mackenzie Taylor,False,Rwanda,18690,1986,,107.594622,-43.0420265
Stephen Hernandez,False,Namibia,36232,1984,,-91.882225,-66.146630
Shannon Armstrong,False,Peru,52193,2009,,-132.554907,12.079752
Michelle Barrett,True,Philippines,03005,1992,,74.620904,62.0121095
Kevin Mason,True,Dominica,92283,1975,,25.005030,34.7649195
Stephen Duarte II,True,Monaco,57952,1970,,28.613924,-9.193994
Michelle Barrett,True,Vietnam,82892,2011,,53.826186,-52.2022675
Nathan Taylor,False,Equatorial Guinea,53765,2004,,-60.752078,-33.9874435
William Meyer,False,French Polynesia,54468,1987,,28.593892,57.304920
Sandra Cain,False,Eritrea,18015,1980,,-147.976877,-7.2417655
Steven Perez,False,Oman,24287,1999,,13.317189,69.994274
Julia Roberts,False,Vanuatu,51990,2010,,132.290387,-21.6036035
Michelle Sullivan,False,Northern Mariana Islands,93496,1982,,-123.722557,72.3733115
Christine Morgan,False,Albania,96075,1999,,76.119772,-3.248829
Ms. Jennifer Bell,False,Malta,47970,1983,,63.819978,-22.0575005
Benjamin Rhodes,True,Uganda,74151,2021,,155.717943,62.284438
Jeffrey Robinson,False,British Indian Ocean Territory (Chagos Archipelago),84762,1978,,162.275631,-27.7411975
Ricky Bowers,False,Turkey,72237,1991,,36.163633,12.746262
Angel Carpenter,False,Lao People's Democratic Republic,26596,1991,,100.196180,-61.3282265
Tiffany Rodriguez DDS,False,Reunion,42002,1976,,8.547495,48.529902
Frank Flores,True,Luxembourg,71301,1997,,-177.394719,1.9663365
Angel Taylor,True,Guyana,08081,1991,,5.572907,-69.542690
Kelly Smith,False,Cuba,05063,1971,,-27.863166,-61.334172
Terrence Cole,False,Palestinian Territory,69822,1984,,-148.649634,46.5610355
Gary Brooks,True,Faroe Islands,08218,2001,,92.658860,-54.677266
Eric Hurley,True,Djibouti,84621,1979,,154.773848,71.8182505
Christine Davis,True,Bolivia,22693,2009,,-83.739373,-43.0670135
Tiffany King,False,Ukraine,65011,1990,,-174.421398,-14.7609695
James Cherry,True,Jordan,51896,2020,,178.587948,0.3839335
Laurie Smith,True,Guernsey,31185,1980,,57.389069,-52.6996075
Sierra Flores,False,Paraguay,95050,1981,,73.219417,65.023798
Rachel Delgado,False,Puerto Rico,40742,2000,,-48.297464,47.8475905
Yolanda Lopez,False,Moldova,04793,1977,,128.307820,-56.2241205
Thomas Hall MD,False,Poland,18066,1973,,104.846758,73.406342
Mrs. Martha Miller,True,Guinea-Bissau,23785,1985,,-42.223432,-77.612772
Jennifer Hill,False,Kenya,76559,1996,,-114.052730,72.378296
Troy Beck,False,Montserrat,89220,2001,,-44.653433,71.072499
Nathan Tyler,False,Christmas Island,34338,2020,,93.727347,-59.112717
Barbara Park,False,Uganda,38646,2021,,-47.220845,-64.7811135
Megan Watson,True,Czech Republic,42334,1985,,159.582779,-17.2952585
Matthew Hammond,False,Kyrgyz Republic,52499,1978,,-111.262517,62.172101
Jeffrey Ferguson,True,Iceland,14932,2004,,-108.368629,-78.8504345
James Gentry,False,Egypt,54322,1989,,19.656998,-62.5162835
James Walker,True,Israel,26488,1994,,99.890090,45.038863
Joseph Mason,False,Brunei Darussalam,64606,2013,,56.239570,56.386557
Jonathan Wiggins,True,Ecuador,39686,1999,,19.697777,78.3496785
John Patrick,True,Tunisia,33013,1972,,157.087058,2.0401475
Suzanne Nelson,False,French Polynesia,54588,2004,,87.830279,84.737733
Morgan Jennings,False,Western Sahara,98035,2018,,1.181484,-39.540257
Julia Johnson,False,Zimbabwe,35853,2002,,155.630208,-29.8282715
Brandon Becker,True,Tunisia,72846,1977,,-54.926369,28.487940
Brian Collins,True,Qatar,04109,2019,,-143.663673,-48.902757
Raymond Miller,False,Venezuela,07094,1983,,-25.374706,-63.3459635
Teresa Underwood,False,Brazil,66588,1987,,-123.370249,-49.337752
Jennifer Ramirez,False,Sweden,63371,2014,,24.968311,-49.044181
Angela Parker,False,Mayotte,65307,1982,,-51.737484,58.2897995
Eric Morales,True,Switzerland,29138,1983,,95.523788,-58.3681395
Tiffany Adkins,False,Grenada,11455,1976,,169.280991,-8.4302605
William Murray,False,Micronesia,98175,1981,,133.181361,-77.7212015
Elizabeth Harris,True,Luxembourg,68198,1990,,18.645667,-80.6906555
Nicholas Garcia,True,Benin,10424,1986,,-123.207824,49.0098275
Jessica Paul,False,Macedonia,49139,1986,,88.950578,15.916779
Frank Hines,False,Ethiopia,69135,1970,,115.167813,-79.6395685
Steven Harrison,True,Niue,77998,1997,,174.349201,41.0837925
Jennifer Smith,True,Bahrain,94014,2012,,22.046020,37.4298395
Donna Moran,False,San Marino,21982,1987,,-56.146902,17.645701
Amber Harmon,True,Marshall Islands,36921,2012,,-172.924021,78.279334
Wendy Williams,False,Mauritania,04773,1992,,-176.990538,75.8577395
John Cook,True,Burundi,97201,2002,,48.841937,-64.203138
Michael Ramos,True,Gabon,06968,2000,,98.961736,84.4461605
John Miller,False,China,99794,1998,,-25.600326,-37.9015195
Jeffrey Gomez,True,Malta,45961,2019,,-169.305299,48.713487
Jorge Owens,True,British Virgin Islands,63474,1975,,2.126297,-63.5869405
Karen Myers,True,Panama,36850,2010,,-161.038908,29.4512795
Mary Rangel,True,Lesotho,30420,1991,,-7.474859,57.383506
Christopher Smith,True,Lesotho,99169,2012,,-88.958645,33.8852765
Martin Perkins,True,Liechtenstein,35846,2015,,123.100144,-73.993131
James Villarreal,False,Central African Republic,14798,1997,,-52.156754,-44.083764
Jose Arias,True,Portugal,93737,1973,,114.525294,58.876199
Monica Clark,False,Anguilla,17467,1972,,-1.677650,-66.671926
Mary Holloway,False,Papua New Guinea,64343,2013,,102.082488,25.236173
Jesse Yates,True,Cook Islands,05583,1974,,-12.834944,16.2081485
Mary Anderson,False,South Africa,33922,1981,,-151.954856,20.5601645
Penny Perry,True,Netherlands Antilles,15248,2014,,-16.013859,46.706024
Joshua Porter,False,Aruba,74494,2002,,173.614872,86.353375
Alexandra Thompson,False,Netherlands Antilles,33280,1989,,39.858976,-38.698659
Penny Meyer,False,Cameroon,79475,1980,,-110.072802,61.5787995
Zachary Ortiz,True,Hungary,80086,1973,,-98.859404,-37.035135
Michelle Rodriguez,False,Australia,58191,2021,,-90.268266,-18.0164695
Denise Clark,True,Sweden,27907,1999,,-165.012417,2.274479
Michael Allen,True,Turkey,13173,2017,,64.065847,66.784862
Nicole Gibson,True,Botswana,93292,2004,,-7.491866,56.996712
Michael Roman,False,Netherlands,67008,1990,,-74.069397,-17.854551
Andrea Gibson,True,Nigeria,75357,2009,,-8.666097,-75.306783
Debra Taylor,False,Tuvalu,16411,1979,,113.845312,-80.3406295
Brandon Noble,True,British Virgin Islands,49783,1982,,-23.457642,28.330728
Troy Walker,True,Cote d'Ivoire,08827,2004,,-32.156164,62.858992
Briana Gonzalez,True,Saint Lucia,55447,1996,,25.597215,21.9395145
Jonathan Johnston,False,Trinidad and Tobago,77938,2009,,33.934094,-31.2730255
Dr. Juan Smith DVM,False,Finland,14632,2000,,-93.534383,31.549757
Melinda Lopez DDS,True,Panama,44023,1986,,135.266689,71.765186
Amy Burch,True,Malawi,03695,1971,,47.708765,-8.575794
Joshua Thompson,False,Wallis and Futuna,25308,2006,,-58.020183,-82.0245165
Juan Gallegos,False,Madagascar,92720,1974,,98.215750,74.640222
Linda Sullivan,False,Lesotho,24205,1981,,-16.711783,87.4305015
Kevin Arnold,True,Syrian Arab Republic,00698,1975,,145.313022,-7.619283
Dr. Ricky Ponce,False,Lesotho,37806,1990,,-17.449290,-10.1551765
Karen Richardson,True,Mali,16024,1975,,-94.762067,-13.3916035
Samantha Hudson,False,Vietnam,87263,1998,,-27.673679,47.835121
Dr. Kimberly Clark DVM,True,Cote d'Ivoire,51982,2015,,134.820219,25.017151
Howard Rhodes,True,Italy,73494,1974,,-98.638252,48.267104
Gregory Spencer,True,Spain,75738,1991,,45.279138,30.4058695
Hunter Alexander,True,Angola,08051,1979,,-42.160872,-47.119898
Donna Moore,False,Guinea-Bissau,13379,1986,,-34.033967,86.0574425
Denise Hall,False,Wallis and Futuna,81811,1990,,72.154475,24.856680
Brenda Ortega MD,True,Barbados,03244,1998,,-10.090326,26.8156905
Kristen Smith,False,Senegal,37674,2015,,148.761989,19.6072435
Jeff Morris,True,Greenland,62317,1971,,-104.519373,15.465065
Marissa Young,False,Albania,57343,1992,,5.196702,-76.3284525
Timothy Ortiz,True,Australia,18296,2015,,-15.541214,46.7205125
Michael Walters,False,British Indian Ocean Territory (Chagos Archipelago),68039,1992,,-152.185384,-77.2940645
Holly Johnson,False,French Guiana,83536,1988,,64.754956,-57.409352
Theresa Butler,True,Belize,98878,1992,,118.134221,-22.0841205
Daniel Carey,True,Tuvalu,99276,1971,,-39.491605,29.5776075
Dr. John Jones,False,Belgium,90630,1970,,44.412793,82.6225375
Austin Johnson,False,Anguilla,99203,1997,,-71.520880,-18.6562015
Melissa Duffy,True,Vietnam,97699,1973,,-124.936082,40.6475175
Haley Dunn,False,Grenada,19471,2006,,-65.990414,-46.8826365
Charles Rodriguez DDS,True,Botswana,86244,2003,,81.094833,-89.1528525
Rebecca Gibson,False,Haiti,31246,1980,,-164.704196,20.465766
John Price,True,Holy See (Vatican City State),50213,2011,,47.995689,63.9898815
Matthew Ponce,False,Macedonia,07936,1981,,-135.331836,83.7351975
Jo Perez,False,Isle of Man,73328,1993,,-153.394248,49.8656205
Brian Pope,True,Christmas Island,89587,1991,,-128.769609,45.857598
Vickie Adams,True,Tanzania,16082,2011,,-48.688523,36.821195
Karen Williams,False,Turkey,52684,1977,,85.291634,-28.5829725
Carla Hall,True,Taiwan,80292,1993,,105.030699,16.943204
Daniel Harris,False,Somalia,00578,1996,,24.271020,61.7044865
Joshua Tyler,True,Saint Martin,28317,1970,,-46.311678,-54.4670835
Carly Kane,True,Vanuatu,61400,2006,,68.245555,-35.9015685
Traci West,True,Barbados,61041,2003,,-87.054306,-10.090830
Sarah Heath,True,British Indian Ocean Territory (Chagos Archipelago),21314,1991,,153.905149,-23.1714045
Caleb Haley,False,Guyana,73217,2008,,-173.700831,-72.605610
Gerald Williams,True,Malawi,37784,1970,,113.115542,-58.8631345
Paul Ellis,False,Burundi,85450,1994,,-66.563018,-52.567689
Scott Gonzalez,False,United Arab Emirates,89434,1987,,168.358844,-34.1061395
Robyn Carr,False,Netherlands,06247,2004,,89.201076,72.122313
Katie Cole,True,Lebanon,87215,1992,,120.595797,-47.214473
Michael Higgins,True,Solomon Islands,77374,1985,,102.996046,-41.158688
Mr. Jeffrey Blevins,False,Tuvalu,02973,1984,,163.622148,-61.171438
Rodney Hernandez,False,Sierra Leone,58829,1991,,54.166109,10.6893105
Ashley Pratt,False,Finland,43483,2004,,-136.773812,89.1711255
Thomas Thomas,False,Latvia,94583,2009,,-144.741760,-64.552304
Michael Fowler,True,Cayman Islands,93684,2020,,-47.470565,-3.941025
Ashley Schroeder,True,Colombia,87726,1977,,-108.136714,64.6849355
Tyrone Nguyen,True,Bahrain,50063,1979,,-15.822409,-69.2475485
Kevin White,True,French Southern Territories,90335,1970,,89.031289,-81.224716
Carla Gray,True,Azerbaijan,25792,1985,,-153.786727,75.063399
Monique Thomas,True,Denmark,92740,2017,,-119.348810,45.421151
Kimberly Harris,True,Namibia,05107,1970,,59.690278,-45.651323
Rachel Adams,False,Romania,34558,1986,,155.786594,-13.1135005
Deborah Stewart,False,Iran,48030,1980,,90.757635,-27.089354
